decision_month,asset,block,actual_return,base_forecast,full_forecast,full_forecast_available,base_squared_error,full_squared_error,evidence_weight_used
2017-02,KODEX200,credit,0.009525975335576309,0.0053954981197111744,0.007197539034840528,True,1.7060842030780994e-05,5.421615606584127e-06,0.530391022599034
2017-02,KODEX200,technical,0.009525975335576309,0.007197539034840528,0.006845473759767232,True,5.421615606584127e-06,7.185088697914943e-06,0.5459277208550048
2017-02,KODEX200,fundamental,0.009525975335576309,0.006845473759767232,0.0069436498729192,True,7.185088697914943e-06,6.6684047950872504e-06,0.236866713026435
2017-02,BOND,stress_recovery,0.0023415091026164347,0.005477271708248488,0.00507990597985652,True,9.833007118880325e-06,7.498817457278249e-06,1.0
2017-02,BOND,credit,0.0023415091026164347,0.00507990597985652,0.00492163975821844,True,7.498817457278249e-06,6.6570741999772315e-06,1.0
2017-02,BOND,technical,0.0023415091026164347,0.00492163975821844,0.003642212747103741,True,6.6570741999772315e-06,1.6918299707825607e-06,0.0
2017-02,GLD,stress_recovery,0.01779942212846386,0.01234436843207791,0.011956187877273119,True,2.975761083045402e-05,3.414338651428862e-05,0.27906056938517326
2017-02,GLD,credit,0.01779942212846386,0.011956187877273119,0.011183526596718042,True,3.414338651428862e-05,4.377007368697428e-05,1.0
2017-02,GLD,technical,0.01779942212846386,0.011183526596718042,0.011214100223371173,True,4.377007368697428e-05,4.336646459369357e-05,0.0
2017-02,USO,stress_recovery,-0.0030463389558290643,-0.009708642988719731,-0.008224023338972174,True,4.438629502667124e-05,2.6808415571444042e-05,0.4365516403357078
2017-02,USO,credit,-0.0030463389558290643,-0.008224023338972174,-0.01082760284880875,True,2.6808415571444042e-05,6.054806777218936e-05,0.705743172553622
2017-02,USO,technical,-0.0030463389558290643,-0.01082760284880875,-0.0034022804958499845,True,6.054806777218936e-05,1.266943799124643e-07,0.0
2017-03,KODEX200,stress_recovery,0.03846826045908758,0.0036356205358827965,0.00380492343675525,True,0.0012133128040196397,0.001201546933523795,1.0
2017-03,KODEX200,credit,0.03846826045908758,0.00380492343675525,0.0009503398160186976,True,0.001201546933523795,0.001407594369379614,0.5335288122565676
