name,model_name,rank_threshold,hedge_strength,vix_strength,vol_cap,dd_start,dd_strength,borrow_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgHedge,AvgGrossExposure,MDD9Pass,CAGRRetention
logit_s_l5_c01_rq0.90_hs1.25_vs1.25_vc99.00_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.25,1.25,99.0,-0.03,1.25,0.03,129.0,0.077306298067086,0.12481228735270122,0.6599776583654667,1.1139910801201165,-0.17738523717153032,0.43581021340762044,2.2266214424430157,0.6046511627906976,0.18706145120167986,0.7853295242897079,1.0939274533402152,False,0.5071943285014997
logit_s_l5_c01_rq0.90_hs1.25_vs1.25_vc99.00_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.25,1.25,99.0,-0.05,0.75,0.03,129.0,0.1165913518152808,0.15101491382877363,0.8074808944868634,1.4507783322264665,-0.1805560771489696,0.6457348523311455,3.2723767120438536,0.6201550387596899,0.1642876632786616,0.4579519072743193,1.0387596899224807,False,0.764937319100662
logit_s_l5_c01_rq0.90_hs1.25_vs1.25_vc99.00_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.25,1.25,99.0,-0.05,1.0,0.03,129.0,0.10579123452944605,0.14556534438598667,0.7649939646098887,1.3440341122895088,-0.17871064639634793,0.5919694022863092,2.947720402819353,0.6434108527131783,0.15717189701034315,0.6090232912931937,1.0387596899224807,False,0.6940794670046682
logit_s_l5_c01_rq0.90_hs1.25_vs1.25_vc99.00_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.25,1.25,99.0,-0.05,1.25,0.03,129.0,0.08755454013858821,0.13634534107558607,0.684356642560359,1.2009302227925807,-0.17738523717153032,0.49358414225826225,2.4651806028281977,0.6201550387596899,0.16735138722954146,0.7709021245322014,1.0916268459917078,False,0.5744314150745201
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.22_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.5,1.0,0.22,-0.03,0.75,0.03,129.0,0.11416851810536155,0.1328812117331986,0.8818762696696094,1.6722381358979779,-0.13682354094538718,0.8344216011112566,3.196848026880056,0.5813953488372093,0.16886803941118442,0.5286640622338684,1.079922480620155,False,0.7490414924047969
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.22_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.5,1.0,0.22,-0.03,1.0,0.03,129.0,0.11261805892731047,0.12936932763545853,0.8914249810612253,1.7009327141287587,-0.13180108563533222,0.8544547139687648,3.1493478053466295,0.6046511627906976,0.17770313744677688,0.5921494545820527,1.079922480620155,False,0.7388691762889976
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.22_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.5,1.0,0.22,-0.03,1.25,0.03,129.0,0.10598418426518808,0.12763511768197577,0.8545101245824437,1.6382234574668044,-0.1318010856353321,0.8041222403768785,2.953254353136587,0.5968992248062015,0.1887082429708241,0.7379166858281857,1.1231116058458814,False,0.6953453795383313
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.22_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.5,1.0,0.22,-0.05,0.75,0.03,129.0,0.12108534874457821,0.1374130485031785,0.9026672118178297,1.7074950521740482,-0.1333546422531131,0.907995002639299,3.416770246751832,0.5813953488372093,0.1675463922347353,0.489856961741591,1.079922480620155,False,0.7944217183259983
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.22_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.5,1.0,0.22,-0.05,1.0,0.03,129.0,0.12048543997032213,0.13429472524055172,0.9165390772516278,1.7298152343237576,-0.13180108563533222,0.9141460359718261,3.397166542932655,0.6201550387596899,0.1630310129978003,0.5972628678912595,1.079922480620155,False,0.7904858122545818
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.22_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.5,1.0,0.22,-0.05,1.25,0.03,129.0,0.10933753577484984,0.13027577363572898,0.8632526676810679,1.6361777960355148,-0.13650032670985857,0.8010056709040321,3.0509483976368656,0.6046511627906976,0.18571484350700718,0.6750993333498969,1.1107950599666958,False,0.7173461855489417
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.30_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.5,1.0,0.3,-0.03,0.75,0.03,129.0,0.11155253919288843,0.1410238511948008,0.8217990693661879,1.522082764694169,-0.14787393653149772,0.7543759354044606,3.1170764019913078,0.5891472868217055,0.17510623711661136,0.5314721191994222,1.079922480620155,False,0.731878470748599
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.30_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.5,1.0,0.3,-0.03,1.0,0.03,129.0,0.1082677488780901,0.13677125381527983,0.8212053038568062,1.532087280946504,-0.13180108563533222,0.8214480810700281,3.019468295371752,0.6046511627906976,0.18909017873006917,0.5794302204440495,1.079922480620155,False,0.7103274838350024
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.30_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.5,1.0,0.3,-0.03,1.25,0.03,129.0,0.10116541130921552,0.13480835576324804,0.7830797890170332,1.4656630602601795,-0.13180108563533233,0.7675612899663081,2.81783159377252,0.5968992248062015,0.2051898605548357,0.7230386625997813,1.1236465334367403,False,0.6637301764473135
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.30_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.5,1.0,0.3,-0.05,0.75,0.03,129.0,0.12307675231346416,0.14767659222947552,0.8615026655128147,1.621777152697703,-0.13934363159933116,0.8832606908607004,3.482582814003593,0.5813953488372093,0.16416349850682121,0.48829061729662576,1.079922480620155,False,0.8074870004718345
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.30_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.5,1.0,0.3,-0.05,1.0,0.03,129.0,0.12095823262635674,0.14367349947663569,0.8681635571690095,1.6576332975528343,-0.13180108563533233,0.9177332041180933,3.412607824461084,0.5968992248062015,0.1694751996062931,0.5394169760869348,1.079922480620155,False,0.7935877296881372
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc0.30_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.5,1.0,0.3,-0.05,1.25,0.03,129.0,0.10591650311410694,0.1401750877474636,0.7890818221356248,1.4882782027678259,-0.1481735282850294,0.7148139370101518,2.9513121324360916,0.6046511627906976,0.18425878092498701,0.7088846450906776,1.129642077335545,False,0.69490133426863
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc99.00_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.5,1.0,99.0,-0.03,0.75,0.03,129.0,0.10152516976302484,0.14934773845228885,0.7234213883429368,1.246863670535318,-0.1805560771489696,0.5622916235561569,2.8277438781394304,0.5891472868217055,0.18348314078459096,0.5289461185376219,1.079922480620155,False,0.666090494454576
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc99.00_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.5,1.0,99.0,-0.03,1.0,0.03,129.0,0.08977888558536029,0.14307594577402902,0.6733301859416244,1.1438250688619969,-0.17871064639634793,0.5023701015900695,2.5199253997647135,0.6046511627906976,0.20167938496561316,0.5895279600290437,1.079922480620155,False,0.5890249918391443
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc99.00_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.5,1.0,99.0,-0.03,1.25,0.03,129.0,0.07299276617277028,0.12906777072163447,0.6112427283109083,1.0052784677615831,-0.17738523717153032,0.4114929028856374,2.132630108834746,0.5891472868217055,0.1931048720954353,0.8038616706522098,1.1341062981205463,False,0.478893931673434
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc99.00_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.5,1.0,99.0,-0.05,0.75,0.03,129.0,0.11531581965738136,0.15579973672158767,0.7800853098127031,1.3725826109272505,-0.1805560771489696,0.6386703869415533,3.232414301213495,0.5813953488372093,0.16478490332007467,0.48230574813515026,1.079922480620155,False,0.7565687554456483
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc99.00_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.5,1.0,99.0,-0.05,1.0,0.03,129.0,0.11164464736800261,0.1513822891254072,0.7764150006848631,1.3711535423190706,-0.17871064639634793,0.6247229788447799,3.1198541928270016,0.5968992248062015,0.17229046917667534,0.5345782508477923,1.079922480620155,False,0.7324827778386371
logit_s_l5_c01_rq0.90_hs1.50_vs1.00_vc99.00_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.5,1.0,99.0,-0.05,1.25,0.03,129.0,0.08955399783787477,0.14377390108764096,0.6691096833173228,1.152129320693142,-0.17738523717153032,0.5048559804967121,2.5143408689393567,0.6201550387596899,0.18922215560850617,0.7619060630357579,1.130205719957881,False,0.5875495390891606
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.22_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.5,1.25,0.22,-0.03,0.75,0.03,129.0,0.11073389723234417,0.13216918545381565,0.8624435469703075,1.6022627679540145,-0.13682354094538718,0.8093190431063567,3.0924862511570903,0.6201550387596899,0.17241884693262777,0.5674849263160938,1.079922480620155,False,0.7265074910245268
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.22_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.5,1.25,0.22,-0.03,1.0,0.03,129.0,0.11202264332448642,0.1277618559550622,0.896807113585526,1.7139038124027224,-0.13180108563533233,0.8499371821141977,3.1312772924718044,0.6356589147286822,0.18120118888165024,0.6050474662562643,1.079922480620155,False,0.7349627492008503
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.22_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.5,1.25,0.22,-0.03,1.25,0.03,129.0,0.10677895190670261,0.12662257116004924,0.8660645809240997,1.6593111021770361,-0.13180108563533233,0.8101522942090095,2.97614839772854,0.627906976744186,0.18884230764130744,0.7504821849572837,1.1231116058458825,False,0.7005597236517032
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.22_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.5,1.25,0.22,-0.05,0.75,0.03,129.0,0.11930095644730976,0.1365863375035032,0.8955356516235456,1.6882359097213626,-0.1333546422531131,0.8946141988883385,3.358759476866253,0.6201550387596899,0.17675542477457437,0.4761023351797553,1.079922480620155,False,0.7827146042146624
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.22_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.5,1.25,0.22,-0.05,1.0,0.03,129.0,0.11807854557523045,0.1330088978250758,0.9078032589679551,1.7084370182088537,-0.13180108563533222,0.895884468675248,3.319535945694254,0.627906976744186,0.17827617362534667,0.567704302045443,1.079922480620155,False,0.7746945608686576
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.22_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.5,1.25,0.22,-0.05,1.25,0.03,129.0,0.10699643455771368,0.13040537762721255,0.8463131841445536,1.5574431762980327,-0.14792979819662455,0.7232919659330348,2.982441181958244,0.6356589147286822,0.18687010495914877,0.7381264259183794,1.1315936684089418,False,0.7019865927412638
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.30_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.5,1.25,0.3,-0.03,0.75,0.03,129.0,0.10906667345491239,0.13965747041501567,0.8123180941591303,1.4977022540315712,-0.14787393653149794,0.7375652262539221,3.0429498464508096,0.6124031007751938,0.18108446976197717,0.5371607728616387,1.079922480620155,False,0.7155691009398997
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.30_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.5,1.25,0.3,-0.03,1.0,0.03,129.0,0.1082980840558021,0.1354059857104056,0.8283187116824566,1.549315018999044,-0.13180108563533244,0.8216782398548788,3.0203568798814384,0.6356589147286822,0.19267151055078874,0.5899509355423432,1.079922480620155,False,0.7105265081121223
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.30_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.5,1.25,0.3,-0.03,1.25,0.03,129.0,0.10111033703890904,0.13392283562006782,0.7870063108796873,1.4706994301206247,-0.13180108563533233,0.7671434309627877,2.8163169384985935,0.627906976744186,0.2059309857530915,0.7346665695765281,1.1236465334367411,False,0.6633688429176497
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.30_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.5,1.25,0.3,-0.05,0.75,0.03,129.0,0.12005451808324885,0.14650261487295357,0.8486659859672653,1.5926623265199875,-0.13934363159933116,0.8615716176283804,3.383147978233734,0.6124031007751938,0.17329908727954021,0.48525460589315905,1.079922480620155,False,0.787658602277963
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.30_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.5,1.25,0.3,-0.05,1.0,0.03,129.0,0.1173572968051726,0.14324378358771436,0.8477696352557302,1.5822778175789687,-0.13292675138203336,0.8828719244622631,3.2965885564431963,0.6434108527131783,0.16322402298849206,0.6205693762670172,1.079922480620155,False,0.7699625623800664
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc0.30_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.5,1.25,0.3,-0.05,1.25,0.03,129.0,0.10537090059322485,0.13938178763635967,0.7892159577114211,1.4868900118326391,-0.14626743364404038,0.7203989156578612,2.9356974422051403,0.627906976744186,0.1831286064876059,0.7137513431442484,1.1274917899464394,False,0.6913217228899119
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc99.00_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.5,1.25,99.0,-0.03,0.75,0.03,129.0,0.09463428279215713,0.14664178641760758,0.6910066879736044,1.1739988140294546,-0.1805560771489696,0.5241268213535575,2.643274345463603,0.6046511627906976,0.18973690126205117,0.5423042631546791,1.079922480620155,False,0.620880480815894
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc99.00_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.5,1.25,99.0,-0.03,1.0,0.03,129.0,0.08352696537654114,0.1384788815266815,0.6492866746438446,1.090923249126687,-0.17871064639634793,0.4673866222345446,2.368792570625927,0.627906976744186,0.20167273682482087,0.6253766121199009,1.079922480620155,False,0.54800713751885
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc99.00_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.5,1.25,99.0,-0.03,1.25,0.03,129.0,0.07393603632884349,0.12901930606993783,0.6182811431650057,1.016503336136515,-0.17738523717153032,0.4168105390717935,2.152870798487127,0.5968992248062015,0.19602812611779588,0.8057996551483309,1.1341062981205448,False,0.4850825771702069
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc99.00_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.5,1.25,99.0,-0.05,0.75,0.03,129.0,0.11231447033666453,0.15467849185661545,0.7670432567804895,1.3450568224521127,-0.1805560771489696,0.6220475771856648,3.1401222862500915,0.6124031007751938,0.17392049209279364,0.47926973673168366,1.079922480620155,False,0.7368773798219134
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc99.00_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.5,1.25,99.0,-0.05,1.0,0.03,129.0,0.10155661050165432,0.14933799226659836,0.7235938070401325,1.241257588381253,-0.17871064639634793,0.5682739811506256,2.8286116534339296,0.6356589147286822,0.1668047258244752,0.630341120750558,1.079922480620155,False,0.666296772141071
logit_s_l5_c01_rq0.90_hs1.50_vs1.25_vc99.00_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.5,1.25,99.0,-0.05,1.25,0.03,129.0,0.08339064606146263,0.14032494264110604,0.6414559992069819,1.0956199556744637,-0.17738523717153032,0.4701104071069028,2.3655908250406883,0.6124031007751938,0.1769842160436735,0.7922199539895658,1.1327896366893822,False,0.5471127681698865
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.22_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.75,1.0,0.22,-0.03,0.75,0.03,129.0,0.10999706228781325,0.1391578296929665,0.8212985712936351,1.4754400870024083,-0.17906430517440675,0.6142880468593519,3.0705039888720096,0.5813953488372093,0.1831094018432705,0.5531152693008704,1.1216666666666666,False,0.7216732341237051
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.22_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.75,1.0,0.22,-0.03,1.0,0.03,129.0,0.10858633255073435,0.13580619260538102,0.8287572810993836,1.4927544064812208,-0.17906430517440686,0.606409705412658,3.0288121580948744,0.6046511627906976,0.19284694519533127,0.6174211665820366,1.1216666666666666,False,0.7124176606505851
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.22_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.75,1.0,0.22,-0.03,1.25,0.03,129.0,0.10213649897561639,0.13414956091231095,0.7934416507224259,1.4328044405208364,-0.17906430517440686,0.5703900555509176,2.844660146888827,0.5968992248062015,0.20493725800304355,0.7641768684638245,1.164855791892393,False,0.6701013282058527
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.22_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.75,1.0,0.22,-0.05,0.75,0.03,129.0,0.11698548874259584,0.14351822275762316,0.8447293680766075,1.5190826667221842,-0.18514255083897402,0.6318671111123605,3.2848153285842323,0.5813953488372093,0.17937160820781672,0.5176663306958684,1.1216666666666666,False,0.7675231888057891
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.22_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.75,1.0,0.22,-0.05,1.0,0.03,129.0,0.11577467485013138,0.14051717343431716,0.8520314173881777,1.5260385970854171,-0.17906430517440675,0.6465536207083151,3.2467389664442825,0.6201550387596899,0.17385014269226876,0.6185806973486239,1.1216666666666666,False,0.7595792313989052
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.22_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.75,1.0,0.22,-0.05,1.25,0.03,129.0,0.10467363887478398,0.1366593608480157,0.7983323743440996,1.4305316551190403,-0.17906430517440686,0.5845589313449875,2.9158514668130358,0.6046511627906976,0.1965339732014757,0.6964171628072612,1.1525392460132073,False,0.6867470996325995
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.30_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.75,1.0,0.3,-0.03,0.75,0.03,129.0,0.1074761605102299,0.1469561265126657,0.7694611625663392,1.3625759986509332,-0.17906430517440686,0.6002098542506793,2.9963645734176025,0.5891472868217055,0.186920100066091,0.5591312011421615,1.1216666666666666,False,0.7051339984305138
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.30_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.75,1.0,0.3,-0.03,1.0,0.03,129.0,0.104252260590048,0.14286766659560354,0.7667557129009412,1.3627592671349469,-0.17906430517440675,0.5822057081030605,2.9039169574838324,0.6046511627906976,0.20423398647862354,0.6047019324440334,1.1216666666666666,False,0.6839825037133082
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.30_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.75,1.0,0.3,-0.03,1.25,0.03,129.0,0.09733524176219843,0.14098214620625193,0.730163714351833,1.2997156023546745,-0.17906430517440686,0.5435770220502343,2.714237000970133,0.5968992248062015,0.2214188755870551,0.7492988452354199,1.165390719483252,False,0.6386010431164117
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.30_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.75,1.0,0.3,-0.05,0.75,0.03,129.0,0.11894013892978439,0.15337317540874573,0.8110415470796054,1.4614281760095265,-0.18241184397889043,0.6520417552686365,3.347138417533302,0.5813953488372093,0.17595059671978272,0.5157667502360375,1.1216666666666666,False,0.7803473378587693
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.30_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.75,1.0,0.3,-0.05,1.0,0.03,129.0,0.1162472407448989,0.14949999810852824,0.8118446876857702,1.4771249859210778,-0.17906430517440686,0.6491927055572312,3.261551815248339,0.5968992248062015,0.18029432930076164,0.5607348055442992,1.1216666666666666,False,0.7626796610878462
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc0.30_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.75,1.0,0.3,-0.05,1.25,0.03,129.0,0.10126966959857353,0.14610859371835633,0.7340314065400593,1.3190076218516664,-0.17944203011833681,0.5643586930653266,2.820700933663104,0.6046511627906976,0.19507791061945554,0.730202474548042,1.1713862633820564,False,0.6644141985048146
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc99.00_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.75,1.0,99.0,-0.03,0.75,0.03,129.0,0.09763207803991114,0.15496805846421766,0.6798981785568355,1.13629284043948,-0.1805560771489696,0.5407299470699002,2.7221402682083644,0.5891472868217055,0.19514204020401088,0.5564309964637527,1.1216666666666666,False,0.6405485387320825
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc99.00_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.75,1.0,99.0,-0.03,1.0,0.03,129.0,0.08603591272077771,0.14889393794113984,0.6296830734250226,1.0366025339146452,-0.17906430517440663,0.4804749480192587,2.4284267386253005,0.6046511627906976,0.21662096972101622,0.6145590723765114,1.1216666666666666,False,0.5644679420758266
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc99.00_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.75,1.0,99.0,-0.03,1.25,0.03,129.0,0.0695354341609058,0.13543160027911075,0.5650139267170167,0.8994518982460028,-0.17906430517440675,0.38832660754570275,2.059909583845605,0.5891472868217055,0.2090885348674881,0.8298106957610015,1.1754890244982583,False,0.45621092612267494
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc99.00_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.75,1.0,99.0,-0.05,0.75,0.03,129.0,0.11120742384111804,0.16120310206251198,0.7363712235986868,1.2560194560230735,-0.18241184397889043,0.6096502366040852,3.106688377904318,0.5813953488372093,0.17657200153303615,0.5097818810745619,1.1216666666666666,False,0.7296142238052925
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc99.00_dd0.05_ds1.00,logit_s_l5_c01,0.9,1.75,1.0,99.0,-0.05,1.0,0.03,129.0,0.10697243043123983,0.1569118900211532,0.7276323228053204,1.2429455356765968,-0.17906430517440675,0.5973967303369022,2.9817460390005617,0.5968992248062015,0.18310959887114386,0.5558960803051566,1.1216666666666666,False,0.7018291054845645
logit_s_l5_c01_rq0.90_hs1.75_vs1.00_vc99.00_dd0.05_ds1.25,logit_s_l5_c01,0.9,1.75,1.0,99.0,-0.05,1.25,0.03,129.0,0.08497555672221924,0.14953961752775705,0.6208334209875889,1.034084154744144,-0.1794420301183366,0.473554365530642,2.4030594046846576,0.6201550387596899,0.20004128530297466,0.7832238924931222,1.1719499060043925,False,0.5575111149853004
logit_s_l5_c01_rq0.90_hs1.75_vs1.25_vc0.22_dd0.03_ds0.75,logit_s_l5_c01,0.9,1.75,1.25,0.22,-0.03,0.75,0.03,129.0,0.10668360226451745,0.1384804051945326,0.8029558364804551,1.4177803728712113,-0.17906430517440663,0.5957837446196148,2.973393288423001,0.6201550387596899,0.18426231874878216,0.5954030206659839,1.1216666666666666,False,0.699934149811665
logit_s_l5_c01_rq0.90_hs1.75_vs1.25_vc0.22_dd0.03_ds1.00,logit_s_l5_c01,0.9,1.75,1.25,0.22,-0.03,1.0,0.03,129.0,0.10799307451920948,0.13427450892182854,0.8326603661848584,1.4998033046223267,-0.17906430517440675,0.6030966049544344,3.011433261738823,0.6356589147286822,0.19634499663020463,0.6303191782562482,1.1216666666666666,False,0.7085253890446382
logit_s_l5_c01_rq0.90_hs1.75_vs1.25_vc0.22_dd0.03_ds1.25,logit_s_l5_c01,0.9,1.75,1.25,0.22,-0.03,1.25,0.03,129.0,0.10292850164471412,0.13318753924849971,0.8036613137658699,1.4493396407198884,-0.17906430517440675,0.5748130625166352,2.8667123538660766,0.627906976744186,0.20507132267352685,0.7767423675929225,1.1648557918923943,False,0.6752975317748792
logit_s_l5_c01_rq0.90_hs1.75_vs1.25_vc0.22_dd0.05_ds0.75,logit_s_l5_c01,0.9,1.75,1.25,0.22,-0.05,0.75,0.03,129.0,0.11507755446412204,0.14271614475346164,0.8365895568482768,1.4993080159850969,-0.17906430517440675,0.6426604920061412,3.2249987066661268,0.6201550387596899,0.19078612068009657,0.5003621993419832,1.1216666666666666,False,0.7550055354012016
