signal_month,Model,p_h1,p_h3,p_h6,p_current
2011-02,SJM,0.3026161586745194,0.3252023409039305,0.34158990109429876,0.285156458622822
2011-03,SJM,0.25301591296458537,0.2944463584470824,0.32476468764433214,0.2211529358208909
2011-04,SJM,0.310151581699153,0.32315025708168754,0.3327393281318025,0.30020275259122375
2011-05,SJM,0.26843921814276095,0.2968303935386364,0.31793365560744546,0.24680784641257014
2011-06,SJM,0.3538791835139957,0.3423288805499113,0.3336819375065928,0.3626417888629164
2011-07,SJM,0.5062155318694099,0.45023998145955413,0.41146625971203965,0.5507056702784666
2011-08,SJM,0.5065158539753201,0.45783132237995217,0.4231359015323791,0.5445572303950773
2011-09,SJM,0.5930708148028854,0.5125931335647388,0.4537683923888464,0.6550067477918603
2011-10,SJM,0.6282337441383279,0.5395634259360778,0.4732601867334729,0.6955508797039762
2011-11,SJM,0.6796244202978509,0.5759642543171558,0.4968462743648561,0.7573596456924342
2011-12,SJM,0.6966665606410886,0.5926790989054626,0.5118214316692713,0.7737822964076518
2012-01,SJM,0.7531360447650143,0.6325172834482463,0.5371250090823292,0.8416810154212151
2012-02,SJM,0.6713336156412477,0.5897603703694198,0.5242398408170265,0.7306615962760671
2012-03,SJM,0.6905320565476444,0.6067224265345055,0.538440611653755,0.7509684050247697
2012-04,SJM,0.6846277451604356,0.6081589477822502,0.5450353348878003,0.7393383912121976
2012-05,SJM,0.6625696622374944,0.5991625885863983,0.5461826144915272,0.7076063491893723
2012-06,SJM,0.6929647205046325,0.6224479547466861,0.5628611867289768,0.7427145894450746
2012-07,SJM,0.7505779024614333,0.6629896607762644,0.5881995794662925,0.8119854401832605
2012-08,SJM,0.850920763370063,0.7310782472910169,0.6277445210648874,0.9344517651595043
2012-09,SJM,0.8376359714717762,0.7269879829195964,0.630709288903657,0.9143381327614782
2012-10,SJM,0.8301618529541545,0.7262765993859585,0.6351080527933259,0.9018084956393945
2012-11,SJM,0.8099792467577197,0.7170048038396855,0.6347556723008337,0.8737938453080364
2012-12,SJM,0.8438405814873038,0.7427318520391456,0.652610943929593,0.9129256258160912
2013-01,SJM,0.7549205233568504,0.6876953468738112,0.6273493270069851,0.8006588071641183
2013-02,SJM,0.809175769192293,0.7266143774545004,0.6520038566811622,0.8651233666821362
2013-03,SJM,0.7335530807192179,0.6793244533041333,0.630007194714671,0.770161840881622
2013-04,SJM,0.7096823112894357,0.6659980827394997,0.6260316092712089,0.7390669845964881
2013-05,SJM,0.645589143335973,0.6253668085419803,0.6067601538177573,0.6591456644226956
2013-06,SJM,0.6594035202689554,0.6368219713271913,0.6159322894026114,0.6744927223273691
2013-07,SJM,0.6501641629491964,0.6326321925943582,0.6163304356449245,0.6618432298834989
2013-08,SJM,0.6744738085945635,0.6511317248270817,0.6293214200299235,0.689977895581244
2013-09,SJM,0.6851279496686691,0.6603437114187888,0.6370779905985571,0.7015440896136143
2013-10,SJM,0.47341387976838883,0.49751993490992685,0.5188035272000139,0.4568488638635304
2013-11,SJM,0.4786655697763701,0.49841878664766603,0.5160003994351428,0.4651572057487875
2013-12,SJM,0.4934861022673245,0.5057762270348853,0.5167991090705486,0.4851198521104
2014-01,SJM,0.5710275066675417,0.5738109351061644,0.576147760135101,0.5690561468417681
2014-02,SJM,0.5038887993915101,0.5140286866017517,0.5220383336589912,0.4964398867349332
2014-03,SJM,0.34686434958911183,0.4178460625832488,0.4744233064064516,0.2950012891462226
2014-04,SJM,0.26095418274958015,0.3631441187705248,0.4452974145819301,0.18667147650271987
2014-05,SJM,0.3371692090499415,0.4059167029636977,0.46163730598621056,0.2874399486131396
2014-06,SJM,0.39632430943419833,0.4390424448584592,0.47393610405584935,0.3655673811323781
2014-07,SJM,0.4378168011898313,0.4619142600860214,0.48174438767335215,0.4205436904092289
2014-08,SJM,0.5708167404232091,0.5580198299152384,0.5480897552309372,0.5803184692882969
2014-09,SJM,0.4788333732761465,0.4882620562531822,0.49515267004281516,0.4715762441136824
2014-10,SJM,0.47786898698009067,0.4853158462605742,0.4908044914553217,0.4721663313327903
2014-11,SJM,0.6176896362858241,0.575770022912422,0.5465989112817938,0.6509162097418172
2014-12,SJM,0.5571211334209754,0.5460843830614348,0.5383375191609943,0.5658239871115761
2015-01,SJM,0.6040828404916572,0.5738822829142806,0.5525083238416701,0.6277794217803111
2015-02,SJM,0.7019849218524654,0.6296075456178571,0.5779772067628878,0.7585066769316391
2015-03,SJM,0.582480228309168,0.5670310633448342,0.555926647158951,0.5944903087362614
2015-04,SJM,0.6619428458391476,0.6130270609050376,0.5776115414098723,0.6998044292053696
2015-05,SJM,0.6499266430141915,0.6088288515649338,0.5788655021306095,0.6816042918777718
2015-06,SJM,0.6629914984542293,0.6184298866428299,0.5857228685843802,0.6972013702684352
2015-07,SJM,0.82797802206571,0.7130430700773704,0.6281390670728337,0.9158733975531193
2015-08,SJM,0.867652673735109,0.7380546289759989,0.6417239394563926,0.9663940411706216
2015-09,SJM,0.8496170152717543,0.7305766381772596,0.6415641844352782,0.9399906303114333
2015-10,SJM,0.8385591385502434,0.726875946378768,0.6428835218337844,0.9230555890568589
2015-11,SJM,0.7150818881484508,0.6588766500356031,0.6163720874283312,0.7574641660426606
2015-12,SJM,0.8069054495683934,0.7135913077219627,0.6426452860633313,0.8770449333922178
2016-01,SJM,0.8389988125502706,0.7343085265990447,0.6543014240014497,0.9174459659227333
2016-02,SJM,0.8255848527147339,0.7288017926725696,0.6544678904344844,0.8978903820551349
2016-03,SJM,0.7587353549238517,0.6921456935612381,0.64075464429617,0.8083401533375553
2016-04,SJM,0.7457143714929643,0.6864922261006411,0.6405735721299339,0.789707714704234
2016-05,SJM,0.6306135035995021,0.621011074700708,0.6135320490444879,0.637727425683257
2016-06,SJM,0.5494329235162239,0.5748989722988658,0.5948204752597701,0.5306158493347328
2016-07,SJM,0.6010894945012886,0.6066720849940079,0.6110577307078193,0.5969749247808454
2016-08,SJM,0.43056652892494246,0.495515168483756,0.5444388154187012,0.3814753976832106
2016-09,SJM,0.43198661551030526,0.4935762070402037,0.5403898987894242,0.3856855061130683
2016-10,SJM,0.43518457062266735,0.4927746373800842,0.536928099012371,0.3921138864969299
2016-11,SJM,0.4469100366682912,0.4970497428102474,0.5358108017984728,0.40959714008126025
2016-12,SJM,0.37527422923646103,0.4527213107694784,0.513070309564032,0.31791379113826823
2017-01,SJM,0.3478851025400347,0.43399727676433286,0.5016124078088943,0.284398188973388
2017-02,SJM,0.2207660327570039,0.3560649711542398,0.46308355870683376,0.12145361671107835
2017-03,SJM,0.19498892094630307,0.33773534025913665,0.45144414104936964,0.09065231665425921
2017-04,SJM,0.14857488965125706,0.3069561465261943,0.43397905276614585,0.03328099709705845
2017-05,SJM,0.1558106143848283,0.3083040877313002,0.4314076496401621,0.04523744713708777
2017-06,SJM,0.16122520366945403,0.3086894730464302,0.42848616775755616,0.05470237499899122
2017-07,SJM,0.2272477806403841,0.3461090251617047,0.4432583960968439,0.14169941740350722
2017-08,SJM,0.2780385646407516,0.37468656320709637,0.4541454286622267,0.20872233162706866
2017-09,SJM,0.1820932400431485,0.31340605588835235,0.42197839502455575,0.08823505747789295
2017-10,SJM,0.1998654976398579,0.3218983120793689,0.4233521561271165,0.11292657911765702
2017-11,SJM,0.16461406990273747,0.29766202745356735,0.4088611130623122,0.07012848081000977
2017-12,SJM,0.1908126618577239,0.3115962828937858,0.4130638723258297,0.10530007607083391
2018-01,SJM,0.22040270301430775,0.3278555184958371,0.41857324462313006,0.14455417778259527
2018-02,SJM,0.4632336640624351,0.47828103278391854,0.49104607083596796,0.4526426401186525
2018-03,SJM,0.3759853329705279,0.4217935188023485,0.4608350760886074,0.34383338225918325
2018-04,SJM,0.5181746485367175,0.5226671610799463,0.5263472278098639,0.5149455527787935
2018-05,SJM,0.3254767634943424,0.39703092389321737,0.45333544242760637,0.2727905034171627
2018-06,SJM,0.4641653769356864,0.4773005683096721,0.48768977889383025,0.4545236069390439
2018-07,SJM,0.37371854302731855,0.4219660948558221,0.4603184761047375,0.33840887597005387
2018-08,SJM,0.5566522519370299,0.5406080195938252,0.528335950848634,0.5686683605471134
2018-09,SJM,0.6003599608184996,0.567509324775185,0.5422511118972987,0.6248863334703281
2018-10,SJM,0.48938280821644503,0.4925168919054236,0.49483346391334715,0.4869869060398607
2018-11,SJM,0.7108668396260793,0.6231815440581847,0.5608104861963634,0.7794609092720045
2018-12,SJM,0.770397221432332,0.6576918695184704,0.5770677791215505,0.8582644485301204
2019-01,SJM,0.7205446457351561,0.6325967699312656,0.5693355760299854,0.7888844284938221
2019-02,SJM,0.7471017252174381,0.6492004466248955,0.5784021088909966,0.8229322146378528
2019-03,SJM,0.5734772772666711,0.5553682311554768,0.5422042630239566,0.5874601998611171
2019-04,SJM,0.7793606218723149,0.6710770137069203,0.591964134914942,0.8627191309967571
2019-05,SJM,0.8162699937828473,0.6936223281041377,0.6035738694653017,0.9104085920489711
2019-06,SJM,0.8476714134191712,0.7132065417636999,0.6140091711967951,0.9505851604436836
2019-07,SJM,0.806348476733553,0.6920719166338429,0.6073751268197392,0.8935675151209261
2019-08,SJM,0.8319283172338777,0.7083973357065515,0.6164264148343563,0.9259551386369715
2019-09,SJM,0.8151323122234209,0.7008278229435368,0.615350428803274,0.9019067391311489
2019-10,SJM,0.8277045836015788,0.7098093829715314,0.6212676638780357,0.916974858602584
2019-11,SJM,0.8248354466504401,0.7100072348227066,0.6234074809899041,0.911565610510721
2019-12,SJM,0.8024472998838462,0.6990010775668267,0.620666569437131,0.8803898258657485
2020-01,SJM,0.7065777985564063,0.6457471453464941,0.5994997470426189,0.7523020945173481
2020-02,SJM,0.4983757651111119,0.5171793254048586,0.531011601923537,0.4839596956842066
2020-03,SJM,0.7004246385255464,0.6363774768414512,0.5909936786875202,0.7506418126499738
2020-04,SJM,0.8534847789579606,0.7209578744048829,0.6266433714680929,0.9571261351890635
2020-05,SJM,0.8773164854865708,0.7357651479869767,0.634603345487103,0.9877362517669752
2020-06,SJM,0.874733310316115,0.7361984110233512,0.6367847107996719,0.9825341240480654
2020-07,SJM,0.8592787820059914,0.7295309920005008,0.6360487032186858,0.9599993282271608
2020-08,SJM,0.8359848067540093,0.7184608573903938,0.6334533261305187,0.9270021407333264
2020-09,SJM,0.7128850336671274,0.6522262351024904,0.6081821862838432,0.7597550057764644
2020-10,SJM,0.7364882122205195,0.6666975498636555,0.6158329951670166,0.7902933925574557
2020-11,SJM,0.5955832220656884,0.5899227022176333,0.585782113305982,0.5999376481452968
2020-12,SJM,0.47419754010432413,0.5145541118526107,0.5431960122652264,0.4425853233288336
2021-01,SJM,0.4651560698016948,0.5078711529007187,0.5383813121288745,0.43182435724777846
2021-02,SJM,0.47496026206837383,0.5114843300081777,0.5377349155321289,0.4465654789536728
2021-03,SJM,0.4094958834391088,0.47382568822204063,0.5203406894662036,0.3596648326308466
2021-04,SJM,0.19741148897792243,0.3548688244429585,0.4693916668961364,0.075870552628728
2021-05,SJM,0.16147744952603144,0.33258731744721876,0.45775238513032984,0.029849447092267223
2021-06,SJM,0.16881432020027762,0.33429961376385153,0.4560245651621514,0.04193635832988718
2021-07,SJM,0.15420662950903272,0.32381151891891297,0.4492430208777942,0.024591077282862805
2021-08,SJM,0.1575322357195323,0.3233917577402617,0.44670086857711305,0.031178524089535586
2021-09,SJM,0.17191715863562826,0.32928763831144636,0.44688711087651134,0.05239864954309581
2021-10,SJM,0.2296983770428631,0.35992369006501773,0.45772574549422557,0.13109183976077987
2021-11,SJM,0.23506658626886073,0.3610140151247161,0.4560652184294537,0.13997747073356037
2021-12,SJM,0.27579367596202636,0.3823960972506045,0.4632309117415395,0.1955388141462624
2022-01,SJM,0.2704368661093204,0.37753779579804436,0.45912779923143215,0.19003044841027195
2022-02,SJM,0.26316817969148304,0.3715916185881333,0.454563386593581,0.18198928347578358
2022-03,SJM,0.2558005056281349,0.36559370284953885,0.4499852482075606,0.17381329110338684
2022-04,SJM,0.3665895588400601,0.4282056196110542,0.4757707117436784,0.32069696516999446
2022-05,SJM,0.33424614932671937,0.4079067698576012,0.4650094976635309,0.2795208305697059
2022-06,SJM,0.4302014575465335,0.46252144150956465,0.4876795147757357,0.40624880128036855
2022-07,SJM,0.4724328274060613,0.48602638084643,0.4966502605413541,0.4623827442193811
2022-08,SJM,0.5774826717528205,0.5547739243202517,0.5375408239390729,0.5945707902239028
2022-09,SJM,0.5699705732527709,0.5516692378363781,0.537727923598381,0.5837108003850549
2022-10,SJM,0.6722919078480712,0.6117770178622199,0.5655072069573072,0.717623932913109
2022-11,SJM,0.7186311780542973,0.6398787676951931,0.5794451083530415,0.777496488465608
2022-12,SJM,0.7250970867420253,0.6450098438026264,0.5833327236859119,0.7848325083598657
2023-01,SJM,0.7719846027181921,0.6736284580989248,0.5976176810052223,0.845193310849987
2023-02,SJM,0.7634749497193977,0.6700906874247695,0.5976756836526782,0.8328409454519814
2023-03,SJM,0.8219271947361041,0.7056353388002111,0.6151549195029694,0.9081361450381672
2023-04,SJM,0.8096993609945325,0.6999194954317085,0.614225847209986,0.8909213725241586
2023-05,SJM,0.7989394121506281,0.6950016095837065,0.6136078308378893,0.8756914455810703
2023-06,SJM,0.7545511793773473,0.67021236019703,0.6039588456877645,0.8167133237136243
2023-07,SJM,0.7979665380755375,0.6971293253327849,0.6176711144125544,0.8721518131868184
2023-08,SJM,0.7941138594362501,0.696161976637739,0.6187441618670488,0.8660461496395095
2023-09,SJM,0.782127008989851,0.690331583317151,0.6175647071564297,0.8494187414043681
2023-10,SJM,0.7040476682354525,0.6451132517958835,0.5982598213529672,0.747175152927688
2023-11,SJM,0.655740514759323,0.6174118238538762,0.5868533284350936,0.683741162360556
2023-12,SJM,0.6676239535105218,0.6255450296250812,0.5919028032897179,0.6983128818702014
2024-01,SJM,0.5322285220697309,0.5454334559207786,0.5560197917290508,0.5226137276503223
2024-02,SJM,0.5729233106296281,0.5707030270695477,0.5689182455537767,0.5745373427487743
2024-03,SJM,0.5081827679323426,0.524602901606314,0.5374818285609505,0.49606892228260135
2024-04,SJM,0.37347976754158796,0.44390844113342076,0.49938000296766294,0.32165175228014864
2024-05,SJM,0.3242999761975633,0.4133631567766813,0.48379945760547594,0.25891962719683437
2024-06,SJM,0.302071325708795,0.39867139813255736,0.4753747150348769,0.2313282570593309
2024-07,SJM,0.30555120886240406,0.3992543024948253,0.47394923736335914,0.23709064735869012
2024-08,SJM,0.3843942570241377,0.4449713430159128,0.4934454183144249,0.340237524029143
2024-09,SJM,0.3765422048870446,0.43897551935567036,0.4891226455618679,0.33113463946017985
2024-10,SJM,0.4440937656677108,0.4783718759393152,0.5060056833686768,0.4192182245240679
2024-11,SJM,0.5342007521274484,0.539741038999729,0.5440893200582418,0.5301150353886988
2024-12,SJM,0.6491553399692352,0.608447011747104,0.576405949571492,0.6791246407545366
2025-01,SJM,0.7849728640636275,0.6897975967773888,0.6146762306043924,0.8549229590770155
2025-02,SJM,0.7176148556232094,0.6510434924384534,0.5983544117055828,0.7664616048544324
2025-03,SJM,0.5771277461705492,0.5686356615209412,0.5618962816244377,0.5833487338767762
2025-04,SJM,0.6082177693399288,0.588020547413812,0.5719493241484951,0.6229899951156245
