name,model_name,probability_threshold,protection_fraction,vix_threshold,fsi_threshold,vol_cap,dd_start,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,MDD10Pass,ReturnRetention
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs1_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,1.0,0.22,-0.03,129.0,0.09141953136232983,0.10604200276004817,0.8797097172920462,1.6820615122696136,-0.11883244549838867,0.7693145670688857,2.561008411151939,0.6201550387596899,0.1938960792798344,0.6671147760487303,False,False,0.5997890078891274
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs1_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,1.0,0.22,-0.05,129.0,0.09159793236140934,0.11154114062569953,0.8434155728412176,1.4873388327656425,-0.12982466057084063,0.7055511022224291,2.5655121285093467,0.6201550387596899,0.20684762148961475,0.4271251806200445,False,False,0.6009594684750631
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs1_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,1.0,0.26,-0.03,129.0,0.09781335769029864,0.11026511720875139,0.903167456534622,1.7997365803016385,-0.12033451035579834,0.8128454372822026,2.7269770992877835,0.6201550387596899,0.20180106527365207,0.6475124364688878,False,False,0.6417378856914917
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs1_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,1.0,0.26,-0.05,129.0,0.09155213748957469,0.1116267706682637,0.8421924497061497,1.5475799887066677,-0.14096756031305235,0.6494553589936661,2.5643553562606716,0.6201550387596899,0.17683407971554904,0.6703401641854992,False,False,0.600659015603179
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs1_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,1.0,99.0,-0.03,129.0,0.10147045886129469,0.11479626164645906,0.9006792832633181,1.8572245866400732,-0.12107880833245588,0.838053002493046,2.8262344139018665,0.6201550387596899,0.2080933278281646,0.6419995150083384,False,False,0.6657315449283595
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs1_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,1.0,99.0,-0.05,129.0,0.09511111494373914,0.11608668255511367,0.8419843990385357,1.6009731985269735,-0.14096756031305235,0.6747021423405644,2.655678570806751,0.6201550387596899,0.1828426082197237,0.6650158452219098,False,False,0.6240089007373819
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,0.18,-0.03,129.0,0.10776404280344742,0.1158542409834173,0.9436453760057432,1.8092910379158749,-0.11141680205823135,0.9672153644037025,3.0047482420490588,0.6201550387596899,0.17090810847532004,0.6536987916896413,False,False,0.7070227483777591
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,0.18,-0.05,129.0,0.10870144255856018,0.11775975713239001,0.9375767234084829,1.7502598971449825,-0.11981876806919378,0.9072154914477715,3.0321947080286464,0.627906976744186,0.16975015500254448,0.6288777281489418,False,False,0.7131728791073317
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,0.22,-0.03,129.0,0.11084240342280482,0.12234632941711238,0.9224988936775522,1.7654533506660866,-0.11883244549838867,0.9327621169279716,3.095735384739074,0.6201550387596899,0.17722340352230337,0.6627647777482213,False,False,0.7272193828856685
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,0.22,-0.05,129.0,0.11670554653815146,0.1262940541291242,0.9393955026604129,1.8264097602551224,-0.12982466057084052,0.8989474420729916,3.2759761945697443,0.6201550387596899,0.1724236535337083,0.6166551124132408,False,False,0.7656865325183649
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,0.26,-0.03,129.0,0.1153162729963102,0.12762717752712902,0.9210016436646815,1.783457113857743,-0.12033451035579834,0.95829760436428,3.232428425336661,0.6201550387596899,0.18506307196806648,0.6400939033276053,False,False,0.7565717297302712
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,0.26,-0.05,129.0,0.12145113204624858,0.13366649238334757,0.9264637235609365,1.810365706906346,-0.14096756031305213,0.8615537629830391,3.4287735377394823,0.6201550387596899,0.17805837449225723,0.5487497920985417,False,False,0.7968215644020161
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,99.0,-0.03,129.0,0.07977541444304825,0.12920667189331728,0.6601467328498574,1.0681518740438656,-0.17871064639634793,0.4463943030350906,2.2820986991362746,0.6124031007751938,0.19005747049765737,0.6634854728699102,False,False,0.5233938084094818
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs2_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,2.0,99.0,-0.05,129.0,0.11112322431961941,0.14531629005913071,0.7995707084276431,1.4188375382838234,-0.17871064639634793,0.6218052844661989,3.104158729128829,0.6201550387596899,0.1878748084006043,0.5405927643750177,False,False,0.7290618041340053
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,0.18,-0.03,129.0,0.1139907194665346,0.11784441475207769,0.9775671113492349,1.9078026638332028,-0.11141680205823123,1.0231016988529085,3.191368157957862,0.6201550387596899,0.1634320406922801,0.6492480643799698,False,False,0.7478749838086919
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,0.18,-0.05,129.0,0.11493338829064914,0.11971379218016269,0.9713526774737565,1.8445320003549395,-0.11981876806919378,0.9592269236508641,3.2205192782913237,0.627906976744186,0.1622740872195045,0.62442700083927,False,False,0.7540596840621068
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,0.22,-0.03,129.0,0.12435471356771055,0.12811006940894068,0.9814994152325032,1.9693849315856315,-0.11883244549838867,1.0464710462379296,3.5254207607226054,0.6201550387596899,0.1644381090595263,0.6530576705062779,False,False,0.8158715010417099
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,0.22,-0.05,129.0,0.1243448054409797,0.12881336686003536,0.976804020552834,1.9394362500036892,-0.12982466057084063,0.9577903373229251,3.5250868049362842,0.6201550387596899,0.16318851975007445,0.6112153345903097,False,False,0.8158064953978024
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,0.26,-0.03,129.0,0.12484443789611599,0.13108333793178586,0.965415670079927,1.9240543235705228,-0.12033451035579823,1.037478255630767,3.5419628404939045,0.6201550387596899,0.17327973057880613,0.6332973912838302,False,False,0.8190845044852443
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,0.26,-0.05,129.0,0.1304798127596225,0.13682018636225055,0.9672090098196113,1.9382861851310458,-0.14096756031305213,0.9256016949563497,3.7374485524074164,0.6201550387596899,0.16703039877190784,0.5423209637623481,False,False,0.8560573028369395
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,99.0,-0.03,129.0,0.09631734256311053,0.1364964117790238,0.7435756291307408,1.272500055801905,-0.17871064639634782,0.5389569368435729,2.6872932145193107,0.6201550387596899,0.1836581830018849,0.652494947141106,False,False,0.6319227683358035
gbdt_s_l5_d1_pt0.55_pf0.75_vx30_fs99_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,0.75,30.0,99.0,99.0,-0.05,129.0,0.12301703785536477,0.14958606128602553,0.8524793568000671,1.5615472918145628,-0.17871064639634793,0.6883587538625718,3.4805927483420462,0.6201550387596899,0.17089186060152312,0.5321226550213959,False,False,0.8070952234079366
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,0.18,-0.03,129.0,0.08572328476669688,0.1008409523661217,0.8678103063731458,1.5994348610393487,-0.11141680205823123,0.769392795189851,2.4209224812616763,0.6201550387596899,0.18312348377432514,0.6810759606445803,False,False,0.5624168397826703
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,0.18,-0.05,129.0,0.08499142927851144,0.10319891273193613,0.8437929744085636,1.5041655150061908,-0.11860360257225822,0.7166007392290732,2.403437351653301,0.6356589147286822,0.17133796394904652,0.6336491329991241,False,False,0.5576152523031065
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,0.22,-0.03,129.0,0.09181791165895681,0.10592897783194193,0.8840067586119581,1.6906028671296782,-0.11883244549838867,0.7726670209795676,2.5710753754818443,0.6201550387596899,0.19386667588032572,0.6625393177554185,False,False,0.6024027176655365
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,0.22,-0.05,129.0,0.09502245958967048,0.11242858208049004,0.8656601016406108,1.5413467378423542,-0.12982466057084074,0.7319291972099559,2.6533683187592656,0.627906976744186,0.19988581045694082,0.40977912619587253,False,False,0.6234272470571618
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,0.26,-0.03,129.0,0.09886529685144763,0.11013716503153285,0.9128560064681134,1.8203860030450527,-0.12033451035579823,0.8215872284611317,2.7551987045285475,0.6201550387596899,0.20166551975560967,0.6371084898409974,False,False,0.6486394912502056
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,0.26,-0.05,129.0,0.09489912246410226,0.11251554367902743,0.8637871061185005,1.6029412728349757,-0.14096756031305235,0.6731983035909535,2.6501573332583197,0.627906976744186,0.16912065677737928,0.6528866672897738,False,False,0.6226180517891696
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,99.0,-0.03,129.0,0.10252590230476177,0.1146707126002601,0.9099631412013139,1.8778359277944814,-0.12107880833245588,0.8467699981259157,2.85548323743171,0.6201550387596899,0.20795778231012194,0.6315955683804506,False,False,0.6726561415261173
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs1_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,1.0,99.0,-0.05,129.0,0.09846901267603148,0.11693304586129306,0.863070206802136,1.656142621473566,-0.14096756031305224,0.6985225001933597,2.744536174371406,0.627906976744186,0.17512918528155394,0.6475623483261835,False,False,0.646039533791739
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,0.18,-0.03,129.0,0.10831376972700468,0.11573789879683381,0.9488033432745455,1.8193576474933537,-0.11141680205823123,0.9721493322918677,3.020816440933587,0.6201550387596899,0.17031335913531745,0.6486469067268303,False,False,0.7106294193065735
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,0.18,-0.05,129.0,0.10635463892363295,0.11777683250782237,0.9193027963125182,1.7132645215227476,-0.11780897668687673,0.9027719441644235,2.963905705106768,0.6356589147286822,0.17174529033650107,0.5930420126450189,False,False,0.6977758736433154
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,0.22,-0.03,129.0,0.11141711434579937,0.12223505349786462,0.9274980360654779,1.7752387671546512,-0.11883244549838878,0.9375984301131802,3.1129963439587547,0.6201550387596899,0.17655701909821872,0.6575831089377131,False,False,0.7309899698618777
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,0.22,-0.05,129.0,0.1138176350589799,0.1261992875473549,0.9192847447302892,1.7851987927786674,-0.1298246605708404,0.8767027355089746,3.186041769763059,0.6201550387596899,0.17892946015272487,0.5908177913888857,False,False,0.746739404534315
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,0.26,-0.03,129.0,0.11673322496733496,0.1274875281558247,0.9319268375210131,1.8052556709050749,-0.12033451035579834,0.9700727133237564,3.27684917487149,0.6201550387596899,0.18352444708766996,0.6286536117740958,False,False,0.7658681262908609
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,0.26,-0.05,129.0,0.11859658552320806,0.1335867490222867,0.9076603781805513,1.7720884274279238,-0.14096756031305202,0.8413040933661342,3.336107298039427,0.6201550387596899,0.17760751861269508,0.5299894728811493,False,False,0.7780933385895031
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,99.0,-0.03,129.0,0.08114721358092769,0.1290952576629521,0.670509300950694,1.0850549439120825,-0.17871064639634793,0.4540703937747381,2.313459806449124,0.6124031007751938,0.1885188456172609,0.652045181316401,False,False,0.5323939644119321
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs2_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,2.0,99.0,-0.05,129.0,0.10829496649721748,0.14523150968344473,0.7822330851269775,1.3870019879571693,-0.17871064639634793,0.6059793788504285,3.020265548755616,0.6201550387596899,0.18742395252104202,0.5218324451576263,False,False,0.7105060543059974
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,0.18,-0.03,129.0,0.11454353637286241,0.11772799729593793,0.982672034710401,1.917986119712441,-0.11141680205823123,1.0280634002849678,3.208434325950974,0.6201550387596899,0.1628372913522775,0.6441961794171586,False,False,0.7515019276231
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,0.18,-0.05,129.0,0.1125733934102382,0.11973939271469315,0.9533042902633508,1.8073399078027603,-0.11780897668687762,0.9555587067821242,3.1479889589741354,0.6356589147286822,0.16426922255346085,0.5885912853353485,False,False,0.7385761329341214
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,0.22,-0.03,129.0,0.12493641528634924,0.1279995090201527,0.9863192265466125,1.97939658371335,-0.11883244549838867,1.0513661884375116,3.545077526053079,0.6201550387596899,0.16377172463544165,0.6478760016957695,False,False,0.8196879535164758
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,0.22,-0.05,129.0,0.12143713807938594,0.1287327701003883,0.9570090656032781,1.8981242114621675,-0.12982466057084052,0.9353934571862191,3.4283136187571284,0.6201550387596899,0.16969432636909093,0.5853780135659545,False,False,0.7967297522107273
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,0.26,-0.03,129.0,0.1262734949106714,0.1309400728230908,0.9761268222087613,1.946108400580902,-0.12033451035579834,1.0493539595359056,3.59063728072775,0.6201550387596899,0.17174110569840967,0.6218570997303209,False,False,0.8284603203115152
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,0.26,-0.05,129.0,0.12760228459395684,0.13675577503353428,0.9487567148928414,1.899900101894522,-0.14096756031305235,0.9051889974586018,3.636440043209586,0.6201550387596899,0.16657954289234547,0.5235606445449574,False,False,0.8371782981216648
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,99.0,-0.03,129.0,0.09771015737001743,0.13637834094336557,0.7534892506443425,1.2896264623768832,-0.17871064639634782,0.5467506236495503,2.72422259488026,0.6201550387596899,0.18211955812148842,0.6410546555875967,False,False,0.6410608048008669
gbdt_s_l5_d1_pt0.55_pf0.75_vx35_fs99_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,0.75,35.0,99.0,99.0,-0.05,129.0,0.12015850546895912,0.149520156480581,0.8355614061724556,1.5295946582084237,-0.17871064639634793,0.6723634427602554,3.3865260395419097,0.6201550387596899,0.17044100472196103,0.5133623358040038,False,False,0.7883408469797101
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,0.18,-0.03,129.0,0.08689183406693912,0.09788096603346326,0.9021514798056682,1.6770322406334213,-0.09710006956369244,0.8948689167513185,2.44908017669669,0.6434108527131783,0.18459830088992155,0.6647256591258257,False,True,0.5700835059208281
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,0.18,-0.05,129.0,0.08624937124432086,0.09958997766971263,0.8824807253739023,1.5795105140822772,-0.13145447201786276,0.6561159154220392,2.4335626669393333,0.6434108527131783,0.16558717659216723,0.7063772381190839,False,False,0.5658684095049802
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,0.22,-0.03,129.0,0.09090190488862904,0.10348676111224844,0.8942594530138989,1.7222208270715837,-0.09976296913942362,0.911178823893956,2.547981533314804,0.6201550387596899,0.1879846654010857,0.674667050806834,False,True,0.596392942907262
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,0.22,-0.05,129.0,0.09456176592344367,0.10904983644144577,0.8852263497179376,1.5762368056997789,-0.1298246605708404,0.7283806135726031,2.6413925152004887,0.6201550387596899,0.20604576941466743,0.4599876153618404,False,False,0.6204047091717746
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,0.26,-0.03,129.0,0.09757724235264553,0.1069879935931434,0.9255419959368928,1.8549771850625494,-0.10129127805239413,0.9633331144481416,2.720678697951959,0.6434108527131783,0.19471144348561217,0.6552127964028616,False,False,0.640188770507811
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,0.26,-0.05,129.0,0.09639371055154822,0.10965716524328709,0.8960079153091538,1.6672804046197824,-0.14096756031305224,0.6838006583747558,2.6893062251668347,0.6201550387596899,0.1824326203009842,0.6951947269121556,False,False,0.632423806564035
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,99.0,-0.03,129.0,0.10115776976374691,0.11160406889576222,0.9206997052509457,1.91357783598672,-0.10203498678406897,0.991402782045942,2.8176213914808392,0.6434108527131783,0.20071997198978697,0.649888477439271,False,False,0.6636800414826395
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs1_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,1.0,99.0,-0.05,129.0,0.09993798278759725,0.11417047214114272,0.8930179276201763,1.7217358953999913,-0.14096756031305224,0.7089431253946724,2.7842494465375114,0.6201550387596899,0.18842078079631525,0.6901197679575515,False,False,0.6556772131005816
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,0.18,-0.03,129.0,0.08840742700124915,0.10650316833341902,0.8502055933354903,1.592391674261682,-0.09710006956369321,0.9104774836773718,2.4860427284972713,0.6356589147286822,0.18812897974791856,0.6429926358283761,False,True,0.5800270701558135
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,0.18,-0.05,129.0,0.08885331919375394,0.10853552501984712,0.8401680022911446,1.52812474516202,-0.13145447201786364,0.6759246591601651,2.4970131408081873,0.6356589147286822,0.1698157530725746,0.6828497764700747,False,False,0.5829524979258158
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,0.22,-0.03,129.0,0.0918177494277641,0.1150119566790052,0.822414603268039,1.5827079096783745,-0.09976296913942373,0.9203590292049569,2.5710712686482573,0.6124031007751938,0.19382651360291678,0.6506233814835474,False,True,0.602401653292479
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,0.22,-0.05,129.0,0.09580606442076411,0.12017358050111228,0.8229138271841024,1.4845580166136891,-0.12982466057084052,0.7379650676497342,2.673851418116302,0.6124031007751938,0.21209089361897362,0.43481204724053857,False,False,0.6285683537464534
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,0.26,-0.03,129.0,0.08659597033984068,0.1127928603086598,0.7939502618489279,1.450404897321459,-0.10482442899652644,0.8261048609452497,2.44192301844967,0.6356589147286822,0.1973047889913298,0.6353166694264102,False,False,0.5681423910550842
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc0.26_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,0.26,-0.05,129.0,0.09469263263153138,0.12199219400261002,0.8038690711157555,1.4723949011595778,-0.14096756031305235,0.6717334996877553,2.644789420646623,0.6124031007751938,0.18820993176172485,0.6693540706315569,False,False,0.6212633048333357
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc99.00_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,99.0,-0.03,129.0,0.06587253258541281,0.11737926116277192,0.6040550871512855,0.9215935366881886,-0.18772550914111097,0.3508981431814748,1.9853252188877943,0.6356589147286822,0.20703042869283586,0.6321211482254165,False,False,0.43217921135427334
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs2_vc99.00_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,2.0,99.0,-0.05,129.0,0.07730947056153203,0.12810055662573858,0.6469098420339523,1.0310726281856275,-0.17871064639634793,0.4325957749046109,2.22669193167159,0.6124031007751938,0.1948254688652304,0.6652140737809052,False,False,0.5072151427330754
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs99_vc0.18_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,99.0,0.18,-0.03,129.0,0.09452530126307157,0.10874996823406251,0.886667796910629,1.6969974043183693,-0.0971000695636931,0.9734833526670894,2.6404467076544296,0.6356589147286822,0.18065291196487865,0.6385419085187044,False,True,0.6201654703336218
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs99_vc0.18_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,99.0,0.18,-0.05,129.0,0.09497369978941816,0.11073825352931185,0.8765135575397727,1.6277009235303046,-0.1314544720178641,0.722483597032071,2.6520984740283216,0.6356589147286822,0.16233968528953455,0.6783990491604035,False,False,0.6231073417614073
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs99_vc0.22_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,99.0,0.22,-0.03,129.0,0.09928675366835282,0.11789603434935826,0.8632424446936335,1.7054437917376624,-0.09976296913942362,0.9952265306939165,2.766579750697218,0.6124031007751938,0.18459137981928303,0.6451836036606147,False,True,0.651404602406571
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs99_vc0.22_dd0.05,gbdt_s_l5_d1,0.55,1.0,25.0,99.0,0.22,-0.05,129.0,0.10330235228227846,0.12291549306796075,0.8630144711384407,1.594308123058343,-0.12982466057084074,0.795706700314537,2.8771754715390623,0.6124031007751938,0.20285575983533974,0.42937226941760687,False,False,0.6777503063588434
gbdt_s_l5_d1_pt0.55_pf1.00_vx25_fs99_vc0.26_dd0.03,gbdt_s_l5_d1,0.55,1.0,25.0,99.0,0.26,-0.03,129.0,0.10473453560774248,0.1232558895410074,0.8710692058197965,1.7429961132292846,-0.10482442899652655,0.9991424385551669,2.9175798919786353,0.6356589147286822,0.18951026883057823,0.6231876090426008,False,False,0.6871466334138449
