Stage,Name,tail_threshold,breadth_threshold,early_scale,confirmed_scale,recovery_relief,right_tail_relief,panic_relief,max_risk_transfer,rebalance_band,oil_cut_deflation,oil_cut_inflation,bond_share_deflation,bond_share_inflation,financing_rate,Cal_CAGR,Cal_CAGRDelta,Cal_Sharpe,Cal_SharpeDelta,Cal_MDD,Cal_MDDDelta,Cal_Calmar,Cal_CalmarDelta,Validation_CAGR,Validation_CAGRDelta,Validation_Sharpe,Validation_SharpeDelta,Validation_MDD,Validation_MDDDelta,Validation_Calmar,Validation_CalmarDelta,MultiObjectiveScore,StrictAllThree,RetentionGate,Selected
stress,tt1.50_bt0.00_ew0.10_cw0.50_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.0,0.1,0.5,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19571014701198886,-0.00022888392801156954,1.123107265678422,-0.0012737545036514142,-0.12958799769553864,-1.1102230246251565e-16,1.510249023769943,-0.0017662432638976266,0.029979333817666598,-0.0005390837689474015,0.40781283658855116,-0.005491478712713882,-0.10664673190752016,-1.5279618316155208e-05,0.28110879050343046,-0.0050958604830577126,-0.21867326194434072,False,False,False
stress,tt1.50_bt0.00_ew0.10_cw0.50_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.0,0.1,0.5,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19571658827340688,-0.0002224426665935475,1.1231352293903154,-0.0012457907917580169,-0.12958799769553853,0.0,1.5102987294643957,-0.0017165375694450091,0.029979861930930163,-0.0005385556556838367,0.4078108647511489,-0.00549345055011613,-0.10664682385927327,-1.5371570069255824e-05,0.2811135001122054,-0.0050911508742828016,-0.2183671875956686,False,False,False
stress,tt1.50_bt0.00_ew0.10_cw0.50_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.0,0.1,0.5,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19570970505540108,-0.00022932588459934067,1.1231057267159914,-0.001275293466082017,-0.12958799769553853,0.0,1.5102456132952427,-0.0017696537385980537,0.02998275015983598,-0.0005356674267780193,0.4078515623337335,-0.00545275296753156,-0.10664673190752016,-1.5279618316155208e-05,0.28114082469808677,-0.005063826288401407,-0.2172968192704544,False,False,False
stress,tt1.50_bt0.00_ew0.10_cw0.50_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.0,0.1,0.5,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19571614631443834,-0.00022288462556208088,1.1231336904419849,-0.0012473297400885652,-0.12958799769553853,0.0,1.5102953189713224,-0.001719948062518295,0.029983278274851255,-0.0005351393117627445,0.40784958961893303,-0.005454725682332018,-0.10664682385927327,-1.5371570069255824e-05,0.28114553429566685,-0.005059116690821319,-0.21699076662679534,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.25_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.25,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588042207034584,-5.8608869654586115e-05,1.1240375833490837,-0.000343436832989763,-0.12958799769553853,0.0,1.5115629962163513,-0.00045227081748944187,0.030245731065788872,-0.00027268652082512723,0.4105273519713515,-0.002776963329913562,-0.10664018696090238,-8.73467169837383e-06,0.2836241376515769,-0.002580513334911272,-0.10778413821959015,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.25_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.25,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1958868615175562,-5.216942244423706e-05,1.1240655353848918,-0.0003154847971815755,-0.12958799769553853,0.0,1.5116126879109901,-0.00040257912285057706,0.03024625931584901,-0.00027215827076498833,0.4105253306856259,-0.002778984615639135,-0.10664027891332883,-8.826624124824711e-06,0.2836288466615082,-0.0025758043249799467,-0.10747938679921881,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.25_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.25,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588015634965905,-5.8874590341373434e-05,1.124036710795967,-0.0003443093861064117,-0.12958799769553853,0.0,1.511560945712512,-0.00045432132132861014,0.03024914591542327,-0.0002692716711907295,0.4105659764836316,-0.0027383388176334678,-0.10664018696090238,-8.73467169837383e-06,0.2836561598163134,-0.0025484911701747492,-0.106402674991041,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.25_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.25,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588659579543877,-5.2435144561657765e-05,1.1240646628412192,-0.00031635734085422307,-0.12958799769553853,0.0,1.5116106373961111,-0.00040462963772958105,0.030249674167234453,-0.0002687434193795468,0.4105639543265064,-0.00274036097475866,-0.10664027891332883,-8.826624124824711e-06,0.2836608688150532,-0.0025437821714349718,-0.1060979451253255,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.50_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.5,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588126782939508,-5.776311060534667e-05,1.1238755510587943,-0.0005054691232790898,-0.12958799769553841,1.1102230246251565e-16,1.5115695227393662,-0.000445744294474526,0.030248274004742726,-0.00027014358187127385,0.41056094273998034,-0.002743372561284707,-0.10664018696090227,-8.734671698262808e-06,0.2836479836239664,-0.0025566673625217473,-0.1074155191098361,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.50_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.5,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588770728115956,-5.132365884086276e-05,1.1239034997246553,-0.00047752045741811244,-0.12958799769553853,0.0,1.511619214469147,-0.0003960525646937718,0.030248802256258145,-0.0002696153303558546,0.410558920531393,-0.002745394769872067,-0.10664027891332906,-8.826624125046756e-06,0.2836526926269819,-0.002551958359506279,-0.10711080731502648,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.50_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.5,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588094896982033,-5.8081970180090536e-05,1.123874521216284,-0.0005064989657894703,-0.12958799769553853,0.0,1.5115670621752662,-0.0004482048585745524,0.03025168886280616,-0.00026672872380784085,0.4105995673220052,-0.0027047479792598472,-0.10664018696090227,-8.734671698262808e-06,0.2836800058677448,-0.002524645118743396,-0.10603616800320875,False,False,False
stress,tt1.50_bt0.50_ew0.05_cw0.50_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.05,0.5,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19588738841986797,-5.1642520132455516e-05,1.123902469893855,-0.00047855028821852663,-0.12958799769553841,1.1102230246251565e-16,1.511616753891801,-0.00039851314203964705,0.03025221711607262,-0.00026620047054137785,0.41059754424202105,-0.0027067710592439953,-0.10664027891332906,-8.826624125046756e-06,0.28368471485956864,-0.002519936126919531,-0.1057314777588042,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.25_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.25,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1958221471244599,-0.00011688381554053606,1.1237951650412705,-0.0005858551408028934,-0.12958799769553853,0.0,1.51111330220979,-0.0009019648240506939,0.029959146967931005,-0.0005592706186829943,0.40756807595882766,-0.005736239342437388,-0.10664882964756683,-1.7377358362824502e-05,0.28091397783674144,-0.0052906731497467385,-0.22133835178418992,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.25_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.25,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19582858695576633,-0.00011044398423409874,1.123823121462729,-0.0005578987193444185,-0.12958799769553853,0.0,1.5111629968684077,-0.000852270165432989,0.029959675070027947,-0.0005587425165860527,0.40756611031441886,-0.005738204986846185,-0.10664892159910389,-1.7469309899875718e-05,0.28091868741671067,-0.005285963569777508,-0.22103219618447023,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.25_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.25,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19582188141671897,-0.00011714952328145678,1.1237942924033215,-0.0005867277787519054,-0.12958799769553853,0.0,1.5111112518058512,-0.0009040152279895519,0.029962560867654586,-0.0005558567189594132,0.4076067737423563,-0.005697541558908725,-0.10664882964756683,-1.7377358362824502e-05,0.28094598849953883,-0.005258662486949339,-0.2199551756137938,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.25_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.25,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19582832124659455,-0.00011070969340587489,1.1238222488342289,-0.0005587713478445444,-0.12958799769553864,-1.1102230246251565e-16,1.511160946453426,-0.0008543205804147913,0.029963088971502128,-0.0005553286151118719,0.40760480722118314,-0.005699508080081905,-0.10664892159910389,-1.7469309899875718e-05,0.2809506980683234,-0.005253952918164773,-0.21964904170288846,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.50_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.5,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19581164628383596,-0.00012738465616446426,1.1236470211107723,-0.0007339990713011169,-0.12958799769553841,1.1102230246251565e-16,1.511032269700526,-0.0009829973333146391,0.029959146967931005,-0.0005592706186829943,0.40756807595882766,-0.005736239342437388,-0.10664882964756683,-1.7377358362824502e-05,0.28091397783674144,-0.0052906731497467385,-0.22234159245227647,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.50_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.5,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19581808605859252,-0.00012094488140790283,1.1236749756193523,-0.0007060445627211642,-0.12958799769553853,0.0,1.5110819639227606,-0.000933303111080086,0.029959675070027947,-0.0005587425165860527,0.40756611031441886,-0.005738204986846185,-0.10664892159910389,-1.7469309899875718e-05,0.28091868741671067,-0.005285963569777508,-0.22203544783069906,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.50_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.5,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1958113274428197,-0.00012770349718072005,1.1236459911508037,-0.0007350290312697627,-0.12958799769553841,1.1102230246251565e-16,1.511029809279639,-0.0009854577542016685,0.029962560867654586,-0.0005558567189594132,0.4076067737423563,-0.005697541558908725,-0.10664882964756683,-1.7377358362824502e-05,0.28094598849953883,-0.005258662486949339,-0.2209605312238619,False,False,False
stress,tt1.50_bt0.50_ew0.10_cw0.50_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.5,0.1,0.5,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19581776721585897,-0.00012126372414145159,1.1236739456711018,-0.0007070745109716281,-0.12958799769553853,0.0,1.5110795034886215,-0.0009357635452191815,0.029963088971502128,-0.0005553286151118719,0.40760480722118314,-0.005699508080081905,-0.10664892159910389,-1.7469309899875718e-05,0.2809506980683234,-0.005253952918164773,-0.22065440828691052,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.15_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.15,1.0,1.0,0.0,0.0,0.04,0.1949101540767133,-0.0010288768632871204,1.1192507172578219,-0.00513030292425154,-0.12960424667639625,-1.624898085772486e-05,1.503887095330887,-0.008128171702953768,0.028602407545099906,-0.0019160100415140935,0.38944254367767467,-0.023861771623590378,-0.10672823422665967,-9.678193745565888e-05,0.26799288634680046,-0.01821176463968771,-0.8999229486858573,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.2,1.0,1.0,0.0,0.0,0.04,0.19511753365165063,-0.0008214972883497929,1.1208760711876171,-0.003504948994456303,-0.12960424667639625,-1.624898085772486e-05,1.505487193940735,-0.006528073093105657,0.028602407545099906,-0.0019160100415140935,0.38944254367767467,-0.023861771623590378,-0.10672823422665967,-9.678193745565888e-05,0.26799288634680046,-0.01821176463968771,-0.8866116896634479,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.25_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.25,1.0,1.0,0.0,0.0,0.04,0.194507548923053,-0.0014314820169474274,1.1192085145058013,-0.005172505676272143,-0.12960424667639636,-1.6248980857835882e-05,1.5007806758733075,-0.011234591160533158,0.028602407545099906,-0.0019160100415140935,0.38944254367767467,-0.023861771623590378,-0.10672823422665967,-9.678193745565888e-05,0.26799288634680046,-0.01821176463968771,-0.9101990912874708,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.15_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.15,1.0,1.0,0.0,0.0,0.04,0.195967230004799,2.8199064798561935e-05,1.1287342491044627,0.004353228922389318,-0.12958799769553864,-1.1102230246251565e-16,1.512232872562901,0.00021760552906036068,0.029761620320224447,-0.0007567972663895528,0.4044109625373248,-0.008893352763940265,-0.10663172814915278,-2.75859948772883e-07,0.27910661148241844,-0.007098039504069731,-0.2944968386588895,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.25_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.25,1.0,1.0,0.0,0.0,0.04,0.19660392114730807,0.0006648902073076446,1.1272548043716157,0.0028737841895423166,-0.12958799769553841,1.1102230246251565e-16,1.5171460678728965,0.005130800839055816,0.02870945653451229,-0.0018089610521017097,0.39156167594800345,-0.021742639353261595,-0.10663172814915278,-2.75859948772883e-07,0.2692393439816946,-0.016965307004793595,-0.7387294217074447,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.45_rb0.15_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.45,0.15,1.0,1.0,0.0,0.0,0.04,0.19483329899879243,-0.0011057319412079991,1.1276225971445293,0.003241576962455861,-0.1295729340883648,1.5063607173737559e-05,1.503657383153198,-0.008357883880642625,0.02926301052058511,-0.0012554070660288907,0.39885087891406557,-0.014453436387199481,-0.10653522827436301,9.622401484099541e-05,0.2746791929259615,-0.011525458060526683,-0.5172926146170511,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.45_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.45,0.2,1.0,1.0,0.0,0.0,0.04,0.19545243920974809,-0.00048659173025233926,1.1261359109455413,0.001754890763467909,-0.12957293408836457,1.5063607173959603e-05,1.50843569750806,-0.003579569525780757,0.030073290388801244,-0.0004451271978127558,0.4089751261198944,-0.004329189181370652,-0.10653522827436301,9.622401484099541e-05,0.28228493875615207,-0.003919712230336103,-0.1548563766653563,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.45_rb0.25_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.45,0.25,1.0,1.0,0.0,0.0,0.04,0.19699427101028477,0.0010552400702843467,1.1295369428231148,0.005155922641041366,-0.12957293408836468,1.5063607173848581e-05,1.520335032900782,0.008319765866941387,0.02976254011468793,-0.0007558774719260697,0.40511237532660094,-0.008191939974664109,-0.10653522827436301,9.622401484099541e-05,0.27936806065726605,-0.006836590329222125,-0.2347179763605753,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.15_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.15,0.0,0.0,0.0,0.0,0.04,0.19561135368341143,-0.0003276772565889985,1.1214553813393966,-0.0029256388426768254,-0.1296391679754061,-5.117027986756284e-05,1.5088908447832754,-0.0031244222505653063,0.027950820601524873,-0.0025675969850891267,0.38001955102892887,-0.033284764272336176,-0.10672823422665967,-9.678193745565888e-05,0.26188778259148815,-0.024316868395000024,-1.1892658547513006,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.20_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.04,0.19532573857830182,-0.000613292361698603,1.1207436444240961,-0.0036373757579772903,-0.12963916797540598,-5.117027986745182e-05,1.506687690369606,-0.005327576664234668,0.027950820601524873,-0.0025675969850891267,0.38001955102892887,-0.033284764272336176,-0.10672823422665967,-9.678193745565888e-05,0.26188778259148815,-0.024316868395000024,-1.1999649169555404,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.25_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.04,0.19463020767274197,-0.001308823267258452,1.119209364476614,-0.005171655705459521,-0.12963916797540587,-5.1170279867340795e-05,1.5013225610154,-0.010692706018440745,0.027950820601524873,-0.0025675969850891267,0.38001955102892887,-0.033284764272336176,-0.10672823422665967,-9.678193745565888e-05,0.26188778259148815,-0.024316868395000024,-1.225024589331945,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.15_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.15,0.0,0.0,0.0,0.0,0.04,0.1959440485707571,5.01763075666517e-06,1.1250925296316603,0.0007115094495868668,-0.12963689421598734,-4.889652044881565e-05,1.5114836694891483,-0.0005315975446924526,0.02780822057233001,-0.002710197014283988,0.37856279195677733,-0.03474152334448771,-0.10663172814915278,-2.75859948772883e-07,0.2607874884427722,-0.025417162543715954,-1.2048866178856574,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.20_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.2,0.0,0.0,0.0,0.0,0.04,0.19694925308805322,0.0010102221480527973,1.1276223750499828,0.0032413548679093296,-0.12963689421598734,-4.889652044881565e-05,1.5192376697941954,0.007222402760354685,0.02780822057233001,-0.002710197014283988,0.37856279195677733,-0.03474152334448771,-0.10663172814915278,-2.75859948772883e-07,0.2607874884427722,-0.025417162543715954,-1.1671072778616418,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.25_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.25,0.0,0.0,0.0,0.0,0.04,0.19647731289969683,0.0005382819596964072,1.126879192787899,0.0024981726058255216,-0.12963689421598734,-4.889652044881565e-05,1.5155971923575013,0.0035819253236606396,0.02780822057233001,-0.002710197014283988,0.37856279195677733,-0.03474152334448771,-0.10663172814915278,-2.75859948772883e-07,0.2607874884427722,-0.025417162543715954,-1.1826216938809706,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.45_rb0.15_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.45,0.15,0.0,0.0,0.0,0.0,0.04,0.19522299030995605,-0.0007160406300443789,1.1276933683814545,0.0033123481993810877,-0.1296357184770599,-4.772078152137649e-05,1.505935189802665,-0.006080077231175762,0.027659709738534266,-0.0028587078480797334,0.3770128120276435,-0.03629150327362157,-0.10653522827436301,9.622401484099541e-05,0.25962970358782617,-0.026574947398662008,-1.25513035528762,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.45_rb0.20_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.45,0.2,0.0,0.0,0.0,0.0,0.04,0.19787590286150003,0.0019368719214996055,1.1331291678646092,0.008748147682535734,-0.1296357184770599,-4.772078152137649e-05,1.5263995539664155,0.014384286932574764,0.027659709738534266,-0.0028587078480797334,0.3770128120276435,-0.03629150327362157,-0.10653522827436301,9.622401484099541e-05,0.25962970358782617,-0.026574947398662008,-1.1616285440832472,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.45_rb0.25_od0.00_oi0.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.45,0.25,0.0,0.0,0.0,0.0,0.04,0.19853090764962933,0.002591876709628904,1.1342636707996643,0.00988265061759086,-0.1296357184770599,-4.772078152137649e-05,1.5314522107173802,0.019436943683539543,0.027659709738534266,-0.0028587078480797334,0.3770128120276435,-0.03629150327362157,-0.10653522827436301,9.622401484099541e-05,0.25962970358782617,-0.026574947398662008,-1.1395809097047391,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.15_od1.00_oi0.25_bd0.50_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.15,1.0,0.25,0.5,0.0,0.04,0.1948873037208403,-0.0010517272191601368,1.1184122957527463,-0.005968724429327166,-0.12962188398354169,-3.388628800315985e-05,1.5035061806815389,-0.008509086352301853,0.028307185283793723,-0.0022112323028202763,0.38491709473132785,-0.0283872205699372,-0.10677351993739947,-0.00014206764819546525,0.26511428395720227,-0.021090367029285906,-1.060826967951116,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.20_od1.00_oi0.25_bd0.50_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.2,1.0,0.25,0.5,0.0,0.04,0.19436232159766464,-0.0015767093423357803,1.1171394283182297,-0.007241591863843766,-0.1296218839835418,-3.388628800327087e-05,1.4994560765861342,-0.01255919044770648,0.028307185283793723,-0.0022112323028202763,0.38491709473132785,-0.0283872205699372,-0.10677351993739947,-0.00014206764819546525,0.26511428395720227,-0.021090367029285906,-1.0803158582030927,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.25_rb0.25_od1.00_oi0.25_bd0.50_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.25,0.25,1.0,0.25,0.5,0.0,0.04,0.19388587419264303,-0.0020531567473573986,1.1160299424848525,-0.008351077697220877,-0.12962188398354169,-3.388628800315985e-05,1.495780405546806,-0.01623486148703468,0.028307185283793723,-0.0022112323028202763,0.38491709473132785,-0.0283872205699372,-0.10677351993739947,-0.00014206764819546525,0.26511428395720227,-0.021090367029285906,-1.097774472495516,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.15_od1.00_oi0.25_bd0.50_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.15,1.0,0.25,0.5,0.0,0.04,0.19252645533613721,-0.0034125756038632105,1.111008710584871,-0.01337230959720248,-0.12961269578369938,-2.4698088160857168e-05,1.4853981253304827,-0.02661714170335805,0.028305708604003943,-0.0022127089826100566,0.3854073996558185,-0.02789691564544655,-0.10669512418416416,-6.367189496014891e-05,0.26529524025058604,-0.020909410735902134,-1.1347638911190536,False,False,False
