Strategy,max_shift,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
loss3_breadth_domestic,0.075,129.0,0.12356959817363311,0.13807645979518565,0.915387489549203,1.704767676025886,-0.1399488414503457,0.8829626375826484,3.4990470234976097,0.6046511627906976,0.07832795509432854
loss3_breadth_domestic,0.1,129.0,0.12428115149447039,0.1383875525876596,0.9182227874118184,1.7155458019990943,-0.1399488414503457,0.8880470192285639,3.522942017595622,0.6046511627906976,0.07943900227499785
loss3_breadth_domestic,0.15,129.0,0.12440660420352745,0.13840126223174798,0.9189364095598053,1.721129986595351,-0.1399488414503457,0.8889434375751322,3.527170215749517,0.5968992248062015,0.08108961113952999
loss3_breadth_domestic,0.2,129.0,0.12440828571673057,0.13808822036574908,0.9207168745574084,1.727063220313309,-0.1399488414503457,0.8889554527742985,3.5272269199123434,0.5968992248062015,0.08222882656021928
loss3_volume_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_volume_domestic,0.025,129.0,0.12215150602889313,0.13752883219437834,0.9092694296008675,1.6842031619969877,-0.1399488414503457,0.8728297052193382,3.4518633045721847,0.5968992248062015,0.07654216065410525
loss3_volume_domestic,0.05,129.0,0.12291516216574538,0.13765836648985855,0.913503725212743,1.6984971327454306,-0.1399488414503457,0.8782863858816301,3.477199982889025,0.5968992248062015,0.07779254918457816
loss3_volume_domestic,0.075,129.0,0.1236588667545453,0.13784522845011857,0.9172681229400442,1.7119141510519802,-0.1399488414503457,0.8836005033912329,3.5020367063007267,0.6046511627906976,0.07931030469093245
loss3_volume_domestic,0.1,129.0,0.12438805560390276,0.13808976692934272,0.9205933048127167,1.724696097495392,-0.1399488414503457,0.8888108991458571,3.5265447728067874,0.6046511627906976,0.08099856811723136
loss3_volume_domestic,0.15,129.0,0.12460863934664479,0.1379971514510542,0.9225282880226451,1.734655138608356,-0.1399488414503457,0.8903870732710305,3.5339891871131455,0.5968992248062015,0.08388120946835383
loss3_volume_domestic,0.2,129.0,0.12481518877158515,0.13762522016490006,0.9259938201445203,1.745907044083878,-0.1399488414503457,0.8918629656242634,3.5409728801015503,0.5968992248062015,0.0864687597172877
loss3_tail_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_tail_domestic,0.025,129.0,0.1218169687471009,0.13762375012860523,0.9065513931731388,1.6773934894564733,-0.1399488414503457,0.8704392797015184,3.4408168224869065,0.5968992248062015,0.07649509994887438
loss3_tail_domestic,0.05,129.0,0.12225226298326564,0.1378442393397385,0.9081350435126895,1.6850841570815673,-0.1399488414503457,0.8735496608354641,3.4551966145048745,0.5968992248062015,0.07756824457858215
loss3_tail_domestic,0.075,129.0,0.12266707746018057,0.1381210194658166,0.9092601712716485,1.6919889656264595,-0.1399488414503457,0.8765137045003923,3.4689505616698484,0.6046511627906976,0.07891884361301327
loss3_tail_domestic,0.1,129.0,0.1230664246132287,0.13845395948902786,0.9099615655097902,1.6983626091696034,-0.1399488414503457,0.8793672268940723,3.4822385555338884,0.6046511627906976,0.08045202233376889
loss3_tail_domestic,0.15,129.0,0.1225024311084486,0.13850579915010697,0.9059855571756341,1.6943672715257876,-0.1399488414503457,0.8753372292253871,3.4634854728751536,0.5968992248062015,0.08301228988203034
loss3_tail_domestic,0.2,129.0,0.12186211965878435,0.13824938178464508,0.903238965341873,1.6914061516237262,-0.1399488414503457,0.8707619041063761,3.442305839810061,0.5968992248062015,0.08503294985616622
