name,stage,mode,level_threshold,momentum_window,spike_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Full_CAGR,Full_Sharpe,Full_MDD,Full_Calmar,Validation_CAGR,Validation_Sharpe,Validation_MDD,Validation_Calmar,AvgTurnover,TotalCost
mean_lt0.90_mw10_st0.10_rt0.12_bs0.75_rb0.10,refined,mean,0.9,10,0.1,0.125,0.75,0.1,0.04,0.12637214314812661,0.9354031977933552,-0.13001562033708947,0.9719766195821974,0.020728091913194246,0.32338717440123044,-0.10572051355882583,0.19606499453543194,0.10800738593038668,0.042617475099569424
mean_lt0.90_mw10_st0.10_rt0.12_bs0.75_rb0.15,refined,mean,0.9,10,0.1,0.125,0.75,0.15,0.04,0.12630735603371535,0.9351937845142639,-0.13001562033708947,0.9714783170379085,0.020728091913194246,0.32338717440123044,-0.10572051355882583,0.19606499453543194,0.10608347911734624,0.04185098519913727
mean_lt0.90_mw10_st0.10_rt0.25_bs0.75_rb0.07,refined,mean,0.9,10,0.1,0.25,0.75,0.075,0.04,0.12808095365168737,0.9439832396753542,-0.13001562033708958,0.985119736533301,0.021570033816462386,0.3380417289938689,-0.10572051355882583,0.20402884067017155,0.1371623260953251,0.054580512749958274
mean_lt0.90_mw10_st0.10_rt0.25_bs0.75_rb0.10,refined,mean,0.9,10,0.1,0.25,0.75,0.1,0.04,0.12844579823747448,0.9493440236352673,-0.13001562033708947,0.9879258961688994,0.022214764166731404,0.3464928714889943,-0.10572051355882583,0.21012728200918634,0.13387157408529665,0.053282881139927546
mean_lt0.90_mw10_st0.10_rt0.25_bs0.75_rb0.15,refined,mean,0.9,10,0.1,0.25,0.75,0.15,0.04,0.12675222992291757,0.9398750933025205,-0.13001562033708958,0.9749000127391535,0.02099295786170252,0.3289370112045695,-0.10572051355882583,0.19857033564277435,0.11718743881701996,0.04633172575400338
mean_lt0.90_mw10_st0.10_rt0.38_bs0.75_rb0.07,refined,mean,0.9,10,0.1,0.375,0.75,0.075,0.04,0.12688347426176727,0.9387161293122911,-0.1313152527065261,0.9662508478381918,0.019185407615609718,0.30470614253274325,-0.10965319643332261,0.17496441726872858,0.18834563786820852,0.07536066534931288
mean_lt0.90_mw10_st0.10_rt0.38_bs0.75_rb0.10,refined,mean,0.9,10,0.1,0.375,0.75,0.1,0.04,0.1276388788071352,0.9451218051411531,-0.13001562033708958,0.9817195693579569,0.021862887909488204,0.3432404017371907,-0.10572051355882583,0.2067989188997184,0.15608240716986116,0.062265564121113406
mean_lt0.90_mw10_st0.10_rt0.38_bs0.75_rb0.15,refined,mean,0.9,10,0.1,0.375,0.75,0.15,0.04,0.12770258314802452,0.947894050307621,-0.13001562033708958,0.9822095438758198,0.021231931466120457,0.33416193293588486,-0.10572051355882583,0.20083076359921787,0.15159731058357456,0.060509238687160516
mean_lt0.90_mw10_st0.10_rt0.12_bs1.00_rb0.07,refined,mean,0.9,10,0.1,0.125,1.0,0.075,0.04,0.12744208773831978,0.938317639254748,-0.13001562033708947,0.980205973773787,0.021226519324588855,0.33065670826148164,-0.10572051355882583,0.20077957068169017,0.11062274950663804,0.04366597112146642
mean_lt0.90_mw10_st0.10_rt0.12_bs1.00_rb0.10,refined,mean,0.9,10,0.1,0.125,1.0,0.1,0.04,0.126273669574829,0.9351590324711728,-0.13001562033708958,0.9712192215630793,0.020827541501097446,0.32462727969211,-0.10572051355882583,0.19700567846285028,0.10810230523681695,0.04262325381056647
mean_lt0.90_mw10_st0.10_rt0.12_bs1.00_rb0.15,refined,mean,0.9,10,0.1,0.125,1.0,0.15,0.04,0.12626947031538105,0.9351026075068106,-0.13001562033708958,0.9711869234481523,0.020827541501097446,0.32462727969211,-0.10572051355882583,0.19700567846285028,0.10618119809961858,0.04187616878516042
mean_lt0.90_mw10_st0.10_rt0.25_bs1.00_rb0.07,refined,mean,0.9,10,0.1,0.25,1.0,0.075,0.04,0.12825275013744974,0.9450453360449134,-0.13001562033708958,0.9864410891932118,0.022506414425979226,0.3501976396377336,-0.10572051355882583,0.2128859732927426,0.13897133945694423,0.055374567149919555
mean_lt0.90_mw10_st0.10_rt0.25_bs1.00_rb0.10,refined,mean,0.9,10,0.1,0.25,1.0,0.1,0.04,0.12790811458393114,0.9461936003794094,-0.13001562033708958,0.9837903649754212,0.021896091460648526,0.34132665130728684,-0.10572051355882583,0.2071129880433747,0.13645219937676642,0.054408935079606285
mean_lt0.90_mw10_st0.10_rt0.25_bs1.00_rb0.15,refined,mean,0.9,10,0.1,0.25,1.0,0.15,0.04,0.1265312297254635,0.9392294628329415,-0.13001562033708958,0.9732002154618641,0.021150933824282347,0.33088161402982313,-0.10572051355882583,0.20006461482532792,0.11705885867171643,0.04621636138485849
mean_lt0.90_mw10_st0.10_rt0.38_bs1.00_rb0.07,refined,mean,0.9,10,0.1,0.375,1.0,0.075,0.04,0.1271528014824408,0.9422037850308377,-0.13109758321312037,0.9699095770189241,0.020506913797008863,0.3245300832976139,-0.10605570853522639,0.19335983022731393,0.1913165494880816,0.07660746078679967
mean_lt0.90_mw10_st0.10_rt0.38_bs1.00_rb0.10,refined,mean,0.9,10,0.1,0.375,1.0,0.1,0.04,0.12658007590675457,0.9383073517941031,-0.13029359616801073,0.9714988274905879,0.021281382389136017,0.33475018330593903,-0.10572051355882583,0.20129851504452315,0.16149932286277838,0.06453629126907767
mean_lt0.90_mw10_st0.10_rt0.38_bs1.00_rb0.15,refined,mean,0.9,10,0.1,0.375,1.0,0.15,0.04,0.12751932517881315,0.9474742350577369,-0.13001562033708958,0.9808000365509596,0.021655228853177277,0.33929916007774424,-0.10572051355882583,0.20483469219176376,0.15285820131680325,0.06113646174771054
mean_lt0.90_mw10_st0.15_rt0.12_bs0.00_rb0.07,refined,mean,0.9,10,0.15,0.125,0.0,0.075,0.04,0.12742292896433027,0.9365054805484472,-0.13001562033708958,0.9800586162952015,0.020471714362656046,0.31960725041099525,-0.10572051355882583,0.19363994435446072,0.11124420253736579,0.04409828434815508
mean_lt0.90_mw10_st0.15_rt0.12_bs0.00_rb0.10,refined,mean,0.9,10,0.15,0.125,0.0,0.1,0.04,0.1266694577110936,0.935461024143804,-0.13001562033708947,0.974263379912965,0.02049099829359502,0.31986419605798916,-0.10572051355882583,0.19382234917155655,0.10864514001661546,0.04302947414142188
mean_lt0.90_mw10_st0.15_rt0.12_bs0.00_rb0.15,refined,mean,0.9,10,0.15,0.125,0.0,0.15,0.04,0.12644017362467697,0.9349014971576234,-0.13001562033708958,0.9724998680686012,0.02049099829359502,0.31986419605798916,-0.10572051355882583,0.19382234917155655,0.10647198982681927,0.04207585201205613
mean_lt0.90_mw10_st0.15_rt0.25_bs0.00_rb0.07,refined,mean,0.9,10,0.15,0.25,0.0,0.075,0.04,0.12854938586482323,0.9435265388617161,-0.13001562033708947,0.9887226283390814,0.02005279642004143,0.3140393380680027,-0.10651271924748262,0.18826668365727006,0.14058567815701067,0.05672084365540937
mean_lt0.90_mw10_st0.15_rt0.25_bs0.00_rb0.10,refined,mean,0.9,10,0.15,0.25,0.0,0.1,0.04,0.1279001117132874,0.9425133718044656,-0.13001562033708958,0.9837288118280149,0.020767203000802148,0.32623750635446264,-0.10572051355882583,0.19643494248868454,0.1326980248004426,0.053282665926043964
mean_lt0.90_mw10_st0.15_rt0.25_bs0.00_rb0.15,refined,mean,0.9,10,0.15,0.25,0.0,0.15,0.04,0.12706777448182538,0.9372914988748409,-0.13001562033708958,0.9773269869603255,0.019706897827929115,0.3096270626191187,-0.10572051355882583,0.18640561953914128,0.11619965111943995,0.046308711392141176
mean_lt0.90_mw10_st0.15_rt0.38_bs0.00_rb0.07,refined,mean,0.9,10,0.15,0.375,0.0,0.075,0.04,0.12754565676568608,0.935399118875493,-0.13020920813770298,0.9795440628960737,0.01821720176824826,0.2866076064038313,-0.11318927088157638,0.1609445986034127,0.17792915396942743,0.07286691901106647
mean_lt0.90_mw10_st0.15_rt0.38_bs0.00_rb0.10,refined,mean,0.9,10,0.15,0.375,0.0,0.1,0.04,0.1281519680429355,0.9445972345631887,-0.13001562033708958,0.9856659354520463,0.020722822051695733,0.32418127913845274,-0.10846441218009828,0.1910564178164429,0.1610783700906255,0.06557992917222921
mean_lt0.90_mw10_st0.15_rt0.38_bs0.00_rb0.15,refined,mean,0.9,10,0.15,0.375,0.0,0.15,0.04,0.1278630658780744,0.9433601005492873,-0.13001562033708958,0.9834438781014597,0.019962225913753073,0.3164221338709322,-0.10572051355882583,0.18882074293600112,0.1466683711628625,0.05929863597828188
mean_lt0.90_mw10_st0.15_rt0.12_bs0.25_rb0.07,refined,mean,0.9,10,0.15,0.125,0.25,0.075,0.04,0.12750292285547027,0.9373396834430004,-0.13001562033708958,0.9806738799914605,0.020803561987125407,0.3243678029647727,-0.10572051355882583,0.19677885858499664,0.10964688480341339,0.04333984162511432
mean_lt0.90_mw10_st0.15_rt0.12_bs0.25_rb0.10,refined,mean,0.9,10,0.15,0.125,0.25,0.1,0.04,0.12659279033030701,0.9353205107160347,-0.13001562033708958,0.9736737016836267,0.020595251317060193,0.32123045105912307,-0.10572051355882583,0.19480846832625745,0.10830247157622162,0.042842338067054196
mean_lt0.90_mw10_st0.15_rt0.12_bs0.25_rb0.15,refined,mean,0.9,10,0.15,0.125,0.25,0.15,0.04,0.1264169512405433,0.9348684500954898,-0.13001562033708947,0.9723212558059106,0.020595251317060193,0.32123045105912307,-0.10572051355882583,0.19480846832625745,0.10625230804608639,0.04196660160681402
mean_lt0.90_mw10_st0.15_rt0.25_bs0.25_rb0.07,refined,mean,0.9,10,0.15,0.25,0.25,0.075,0.04,0.12848554118048883,0.9435983665090396,-0.13001562033708958,0.9882315743859565,0.021156877271033103,0.33061574962490636,-0.10572051355882583,0.20012083330697053,0.135429383703876,0.054023547443284387
mean_lt0.90_mw10_st0.15_rt0.25_bs0.25_rb0.10,refined,mean,0.9,10,0.15,0.25,0.25,0.1,0.04,0.12866607412245434,0.9485211135528928,-0.13001562033708947,0.989620122481159,0.022005417471858912,0.3433919629190549,-0.10572051355882583,0.20814709209310156,0.12824563621792237,0.051002252273219334
mean_lt0.90_mw10_st0.15_rt0.25_bs0.25_rb0.15,refined,mean,0.9,10,0.15,0.25,0.25,0.15,0.04,0.1268001153036944,0.9356389222463097,-0.13001562033708947,0.9752683175678563,0.019536989107311387,0.306643675508365,-0.10572051355882583,0.18479846956513754,0.11584389021141746,0.04601186416554841
mean_lt0.90_mw10_st0.15_rt0.38_bs0.25_rb0.07,refined,mean,0.9,10,0.15,0.375,0.25,0.075,0.04,0.1271689038336199,0.9332882418281965,-0.13001562033708947,0.9781048115904156,0.019093269215474162,0.29944839496087505,-0.11181700819779727,0.17075460632696743,0.17182473847310228,0.06933250659166083
mean_lt0.90_mw10_st0.15_rt0.38_bs0.25_rb0.10,refined,mean,0.9,10,0.15,0.375,0.25,0.1,0.04,0.12826139923687774,0.9465276668219824,-0.13001562033708947,0.9865076127340424,0.021832624209840334,0.34205312527909226,-0.10572051355882583,0.2065126575240486,0.15447411019402338,0.0619769925363811
mean_lt0.90_mw10_st0.15_rt0.38_bs0.25_rb0.15,refined,mean,0.9,10,0.15,0.375,0.25,0.15,0.04,0.12849756314793948,0.94899406602894,-0.13001562033708947,0.988324039948322,0.020864302922843914,0.32879811818572563,-0.10572051355882583,0.1973534011564788,0.14254007166804608,0.05695956938136524
mean_lt0.90_mw10_st0.15_rt0.12_bs0.50_rb0.07,refined,mean,0.9,10,0.15,0.125,0.5,0.075,0.04,0.1274759413337636,0.9373599445863985,-0.13001562033708958,0.980466354759979,0.020930144649750737,0.3260727544915669,-0.10572051355882583,0.1979761916130366,0.1094549349068718,0.04324236588584731
mean_lt0.90_mw10_st0.15_rt0.12_bs0.50_rb0.10,refined,mean,0.9,10,0.15,0.125,0.5,0.1,0.04,0.12651328547886465,0.9351624609559586,-0.13001562033708958,0.9730621993792401,0.02069821688542528,0.322576962299168,-0.10572051355882583,0.19578240956905887,0.10802802334893456,0.042681580906228866
mean_lt0.90_mw10_st0.15_rt0.12_bs0.50_rb0.15,refined,mean,0.9,10,0.15,0.125,0.5,0.15,0.04,0.12639157875285223,0.934821030591394,-0.13001562033708947,0.9721261062721446,0.02069821688542528,0.322576962299168,-0.10572051355882583,0.19578240956905887,0.10608458271714774,0.041877453935696855
mean_lt0.90_mw10_st0.15_rt0.25_bs0.50_rb0.07,refined,mean,0.9,10,0.15,0.25,0.5,0.075,0.04,0.128609349221809,0.9448550683801481,-0.13001562033708958,0.9891838295149878,0.021645162843677346,0.33739822351380433,-0.10572051355882583,0.2047394787921965,0.13487313931378847,0.053697831145240196
mean_lt0.90_mw10_st0.15_rt0.25_bs0.50_rb0.10,refined,mean,0.9,10,0.15,0.25,0.5,0.1,0.04,0.12849369686000767,0.9479059984139444,-0.13001562033708958,0.9882943028450271,0.022534518386737812,0.35053774328113896,-0.10572051355882583,0.21315180590944613,0.12779132053073344,0.0507724842053608
mean_lt0.90_mw10_st0.15_rt0.25_bs0.50_rb0.15,refined,mean,0.9,10,0.15,0.25,0.5,0.15,0.04,0.12688070838877952,0.936732015689172,-0.13001562033708947,0.9758881898945518,0.020048192680517385,0.3139548886496524,-0.10572051355882583,0.18963389417666812,0.11538831988123201,0.04572023902288937
mean_lt0.90_mw10_st0.15_rt0.38_bs0.50_rb0.07,refined,mean,0.9,10,0.15,0.375,0.5,0.075,0.04,0.12763335011660537,0.9381229805820396,-0.13001562033708958,0.9816770460787118,0.02066838789907477,0.3246846432507422,-0.10684190811720295,0.1934483225103211,0.1684486605216088,0.06749126735575536
mean_lt0.90_mw10_st0.15_rt0.38_bs0.50_rb0.10,refined,mean,0.9,10,0.15,0.375,0.5,0.1,0.04,0.12807706851299816,0.9456428310761789,-0.13001562033708958,0.985089854441602,0.022143400571364547,0.3461616977372505,-0.10572051355882583,0.20945226073881434,0.15396650449272584,0.06156043987299983
mean_lt0.90_mw10_st0.15_rt0.38_bs0.50_rb0.15,refined,mean,0.9,10,0.15,0.375,0.5,0.15,0.04,0.12817907873879464,0.9479598492677217,-0.13001562033708958,0.9858744542114758,0.021656409068117277,0.33962168304416146,-0.10572051355882583,0.20484585572947533,0.14206837278074755,0.05663692919704793
mean_lt0.90_mw10_st0.15_rt0.12_bs0.75_rb0.07,refined,mean,0.9,10,0.15,0.125,0.75,0.075,0.04,0.12744479961926403,0.9373561792228436,-0.13001562033708958,0.9802268318901973,0.021054962107353914,0.32775355713392196,-0.10572051355882583,0.19915682773938048,0.10934933247428608,0.04318398700467615
mean_lt0.90_mw10_st0.15_rt0.12_bs0.75_rb0.10,refined,mean,0.9,10,0.15,0.125,0.75,0.1,0.04,0.12642760530064745,0.9349627634419763,-0.13001562033708958,0.9724032002682483,0.020800577179659774,0.32391297098834027,-0.10572051355882583,0.19675062558304499,0.10789022486049872,0.04257844168982642
mean_lt0.90_mw10_st0.15_rt0.12_bs0.75_rb0.15,refined,mean,0.9,10,0.15,0.125,0.75,0.15,0.04,0.12636265756585896,0.9347527908629952,-0.13001562033708947,0.9719036623310374,0.020800577179659774,0.32391297098834027,-0.10572051355882583,0.19675062558304499,0.10599103213003364,0.0418217643130246
mean_lt0.90_mw10_st0.15_rt0.25_bs0.75_rb0.07,refined,mean,0.9,10,0.15,0.25,0.75,0.075,0.04,0.12864010078878096,0.9457846313296512,-0.13001562033708958,0.989420351610504,0.022099873416862037,0.34371652477307413,-0.10572051355882583,0.20904054164062544,0.1346379203246068,0.053555498023170674
mean_lt0.90_mw10_st0.15_rt0.25_bs0.75_rb0.10,refined,mean,0.9,10,0.15,0.25,0.75,0.1,0.04,0.1283048943561187,0.9471623408806804,-0.13001562033708947,0.9868421503775054,0.023039234315432866,0.3573298701080417,-0.10572051355882583,0.21792586452593418,0.12760665350698167,0.050693065006201646
mean_lt0.90_mw10_st0.15_rt0.25_bs0.75_rb0.15,refined,mean,0.9,10,0.15,0.25,0.75,0.15,0.04,0.12694967873429763,0.9377362419256952,-0.13001562033708958,0.9764186672736482,0.020537364045283946,0.3209609864411969,-0.10572051355882583,0.194260918282963,0.11514342226847622,0.04553583469679716
mean_lt0.90_mw10_st0.15_rt0.38_bs0.75_rb0.07,refined,mean,0.9,10,0.15,0.375,0.75,0.075,0.04,0.1276467691800658,0.9386439441808871,-0.1300156203370897,0.9817802572423051,0.021111788322083935,0.3309161780372918,-0.1066137369717367,0.19802127682364862,0.16836166017274592,0.06718986748713013
mean_lt0.90_mw10_st0.15_rt0.38_bs0.75_rb0.10,refined,mean,0.9,10,0.15,0.375,0.75,0.1,0.04,0.12786696777893125,0.9445006724902689,-0.13001562033708958,0.9834738891174187,0.022420350222097873,0.34978622496594797,-0.10572051355882583,0.21207190040391324,0.15376590831130918,0.06136520413923064
mean_lt0.90_mw10_st0.15_rt0.38_bs0.75_rb0.15,refined,mean,0.9,10,0.15,0.375,0.75,0.15,0.04,0.12783949722487797,0.9467216973153535,-0.13001562033708947,0.9832626025506052,0.022420078612214178,0.3500030137215552,-0.10572051355882583,0.21206933127258243,0.14188456967331955,0.056503542650363676
mean_lt0.90_mw10_st0.15_rt0.12_bs1.00_rb0.07,refined,mean,0.9,10,0.15,0.125,1.0,0.075,0.04,0.12741189691559374,0.9373571427316014,-0.13001562033708958,0.9799737645773238,0.021179998483251916,0.32947243529638065,-0.10572051355882583,0.20033953459246842,0.11093942698270275,0.04380591117040439
mean_lt0.90_mw10_st0.15_rt0.12_bs1.00_rb0.10,refined,mean,0.9,10,0.15,0.125,1.0,0.1,0.04,0.1265645141375238,0.9365232838118914,-0.13001562033708958,0.973456218640359,0.02134594418309299,0.33195965769510244,-0.10572051355882583,0.201909198740465,0.10955047673966244,0.043267789894419505
mean_lt0.90_mw10_st0.15_rt0.12_bs1.00_rb0.15,refined,mean,0.9,10,0.15,0.125,1.0,0.15,0.04,0.12632777688579822,0.9346468155344575,-0.13001562033708958,0.9716353816431446,0.020894579575652772,0.3251344860432325,-0.10572051355882583,0.19763978505483182,0.10602064957623479,0.04182235207300868
mean_lt0.90_mw10_st0.15_rt0.25_bs1.00_rb0.07,refined,mean,0.9,10,0.15,0.25,1.0,0.075,0.04,0.1285766060003426,0.9454229663865329,-0.13001562033708958,0.9889319888409095,0.02260789215947745,0.3502940143915872,-0.10572051355882583,0.21384584125102446,0.13728065339882042,0.054691072910226124
mean_lt0.90_mw10_st0.15_rt0.25_bs1.00_rb0.10,refined,mean,0.9,10,0.15,0.25,1.0,0.1,0.04,0.12774589313263118,0.9438451565820479,-0.13001562033708947,0.982542657577808,0.02287248594214919,0.35466538912224305,-0.10572051355882583,0.2163486079683325,0.1299847235672746,0.05171317011402063
mean_lt0.90_mw10_st0.15_rt0.25_bs1.00_rb0.15,refined,mean,0.9,10,0.15,0.25,1.0,0.15,0.04,0.12708843359667732,0.9393125314698337,-0.13001562033708958,0.9774858841358985,0.021185625850355105,0.33038683779956385,-0.10572051355882583,0.2003927633076322,0.11506371592683742,0.0454591814988657
mean_lt0.90_mw10_st0.15_rt0.38_bs1.00_rb0.07,refined,mean,0.9,10,0.15,0.375,1.0,0.075,0.04,0.1272076109374236,0.9360520835648365,-0.1300492289494667,0.9781496742810583,0.020797276233437634,0.32751966541277466,-0.10639401357847178,0.19547412052557292,0.1738084147942398,0.06947077387206546
mean_lt0.90_mw10_st0.15_rt0.38_bs1.00_rb0.10,refined,mean,0.9,10,0.15,0.375,1.0,0.1,0.04,0.12757253635069454,0.9427399617577735,-0.13001562033708958,0.9812093040816104,0.02263149296395839,0.35246393636384155,-0.10572051355882583,0.21406907895283347,0.15502253780147582,0.061949772419466316
mean_lt0.90_mw10_st0.15_rt0.38_bs1.00_rb0.15,refined,mean,0.9,10,0.15,0.375,1.0,0.15,0.04,0.1268006906052932,0.9404160026899366,-0.13001562033708947,0.975272742433094,0.02312368431232037,0.3595059837789712,-0.10572051355882583,0.21872466878865196,0.145338673633273,0.05797498478441377
mean_lt0.90_mw21_st0.15_rt0.12_bs0.00_rb0.07,refined,mean,0.9,21,0.15,0.125,0.0,0.075,0.04,0.12747904902337992,0.9379969624703697,-0.13001562033708958,0.9804902571926887,0.020811761286223973,0.3236147873795937,-0.10572051355882583,0.19685641495341138,0.11264763750602456,0.0447159407007031
mean_lt0.90_mw21_st0.15_rt0.12_bs0.00_rb0.10,refined,mean,0.9,21,0.15,0.125,0.0,0.1,0.04,0.1267227570940912,0.9377103214091634,-0.13001562033708958,0.9746733259091406,0.02126554444312334,0.33041290546438445,-0.10572051355882583,0.2011487054618837,0.11148388063535232,0.044224923183128616
mean_lt0.90_mw21_st0.15_rt0.12_bs0.00_rb0.15,refined,mean,0.9,21,0.15,0.125,0.0,0.15,0.04,0.12633982961028645,0.9352118381284238,-0.13001562033708947,0.971728083769682,0.02076209021738684,0.32280865820566607,-0.10572051355882583,0.19638658117030652,0.10750597612412627,0.04254024833150365
mean_lt0.90_mw21_st0.15_rt0.25_bs0.00_rb0.07,refined,mean,0.9,21,0.15,0.25,0.0,0.075,0.04,0.12806047423931188,0.9409218491465908,-0.13001562033708958,0.9849622215183944,0.01875371951479954,0.2942295606315406,-0.1094680325787033,0.1713168591142472,0.14043075856561896,0.05665820439798301
mean_lt0.90_mw21_st0.15_rt0.25_bs0.00_rb0.10,refined,mean,0.9,21,0.15,0.25,0.0,0.1,0.04,0.12704684223548823,0.9402232555542837,-0.13001562033708958,0.9771659890257476,0.020339924753571825,0.31754743978592104,-0.1094680325787033,0.18580698195108425,0.13471094231071207,0.05418218202003134
mean_lt0.90_mw21_st0.15_rt0.25_bs0.00_rb0.15,refined,mean,0.9,21,0.15,0.25,0.0,0.15,0.04,0.12682783709624568,0.938016057294048,-0.13001562033708958,0.9754815365063138,0.02033061299091843,0.31677493232028214,-0.10572051355882583,0.19230528027662208,0.11939038393719706,0.047730742382351345
mean_lt0.90_mw21_st0.15_rt0.38_bs0.00_rb0.07,refined,mean,0.9,21,0.15,0.375,0.0,0.075,0.04,0.12747844998334767,0.9378379197735631,-0.1340757541113321,0.9507942045770167,0.018327134766463526,0.2865667964448076,-0.11113935500962913,0.16490229554486494,0.18732704206376516,0.07658357311414063
mean_lt0.90_mw21_st0.15_rt0.38_bs0.00_rb0.10,refined,mean,0.9,21,0.15,0.375,0.0,0.1,0.04,0.1282610380862239,0.9447790832805387,-0.13257728791386392,0.9674435199606414,0.018239515283136498,0.2842271045937746,-0.11146836103524316,0.16362952782063134,0.1639335206815365,0.06671840841130085
