Test,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
cost_3.0x_full,IndexVolumeRaw,232.0,0.13467943104338742,0.13430085728890054,1.0115793716681105,1.8949846257437208,-0.14338359769355657,0.9392945442143812,11.504864903343663,0.6077586206896551,0.09963744537553781
cost_3.0x_locked,IndexVolumeRaw,103.0,0.15412566318004428,0.1309666401223927,1.1648515813235376,2.2104830880321265,-0.1289786995535661,1.1949698959093193,3.4224656045565367,0.6310679611650486,0.1155694815762214
cost_3.0x_full,IndexVolumeComposite,232.0,0.13467737701326477,0.13433697696917957,1.0113292384766992,1.8947210970477932,-0.14338359769355657,0.9392802187953256,11.504462265416414,0.6077586206896551,0.09875486323510292
cost_3.0x_locked,IndexVolumeComposite,103.0,0.15377375122561143,0.13109152267168653,1.1615113883237669,2.2042117357239457,-0.13435695521376512,1.144516493254508,3.413518676758951,0.6310679611650486,0.11211898919829873
cost_3.0x_full,CompositePlusIndexVolume,232.0,0.13520977585872607,0.135233546011001,1.0090492144969596,1.8823596029296428,-0.14338359769355657,0.9429933272263133,11.60927323714392,0.6120689655172413,0.10479777822727822
cost_3.0x_locked,CompositePlusIndexVolume,103.0,0.15630845359212198,0.13290770702027577,1.1642270555905994,2.179337523563706,-0.137201164304953,1.1392647750765421,3.478424631857572,0.6310679611650486,0.11904491295665443
cost_3.0x_full,CompositePlusVol15,232.0,0.1384140433318155,0.14194398974052674,0.9879206351661299,1.819201729038359,-0.13844249667971642,0.9997944753339234,12.259461493716428,0.6077586206896551,0.1182892845463008
cost_3.0x_locked,CompositePlusVol15,103.0,0.16529797568234583,0.14647618205568735,1.1226583477346144,2.066831325200291,-0.1278212709212242,1.293196151869108,3.7174988950310572,0.6310679611650486,0.13329683284002034
cost_3.0x_full,CompositeIndexVolumePlusVol15,232.0,0.1380501992957286,0.14099433909965906,0.9912522608167991,1.8464336437799307,-0.14837868531023846,0.9303910397041564,12.183931182788855,0.6120689655172413,0.12771874455400106
cost_3.0x_locked,CompositeIndexVolumePlusVol15,103.0,0.1646453124896734,0.1446091579901621,1.1312005718043165,2.1254984412612425,-0.13548575892911885,1.2152222771679624,3.699665385338157,0.6310679611650486,0.14171154942856407
locked_shift_0.025,CompositeDomestic,103.0,0.17033678651475248,0.1435573009514457,1.1735058393875055,2.0892953865872443,-0.14671522616033272,1.1610027873221949,3.85775682974496,0.6310679611650486,0.10161117650994962
locked_shift_0.050,CompositeDomestic,103.0,0.16995330531865616,0.14196342811364865,1.1826827173226568,2.1213447359305904,-0.14446370795327967,1.1764429123861333,3.8469204422224013,0.6310679611650486,0.10270199675824615
locked_shift_0.075,CompositeDomestic,103.0,0.16953207581244722,0.14041395452894767,1.191522307659235,2.153692814608102,-0.14226492871528806,1.1916645749826955,3.8350483673648106,0.6310679611650486,0.10444441395275021
locked_shift_0.100,CompositeDomestic,103.0,0.1690890314889275,0.1389118624465835,1.2000794127333385,2.1865710820078657,-0.14009595518247842,1.2069515587990025,3.822596395573962,0.6310679611650486,0.10645621736330876
locked_shift_0.150,CompositeDomestic,103.0,0.1681366581789847,0.13605745217784693,1.216200743975528,2.2537650982367454,-0.1358646762747835,1.237530333778088,3.7959503398039787,0.6310679611650486,0.11129354026903086
locked_shift_0.200,CompositeDomestic,103.0,0.1671284335731298,0.13342077731000457,1.230920014496496,2.322847941901612,-0.13180526370042978,1.2679951382896466,3.7679205893137024,0.6310679611650486,0.11639120156129641
locked_shift_0.025,VolumeDomestic,103.0,0.1699767604276341,0.14306619349315441,1.174839780712511,2.097966075899702,-0.146647648704874,1.159082753312394,3.847582462242252,0.6310679611650486,0.10086929663332142
locked_shift_0.050,VolumeDomestic,103.0,0.1692317337457796,0.14099067504441934,1.1853882751263276,2.139572181700658,-0.14433437373097957,1.1724977867102224,3.826603205014523,0.6310679611650486,0.10118071305135691
locked_shift_0.075,VolumeDomestic,103.0,0.16845090647216954,0.13897456197345295,1.1956100274531265,2.182374422960881,-0.14207970131350223,1.1856085346102934,3.804724363453519,0.6310679611650486,0.10198919617970417
locked_shift_0.100,VolumeDomestic,103.0,0.1676426611748607,0.13702095530090844,1.2055027242648388,2.226551540368362,-0.13986073373924768,1.198639937692654,3.7821937473032214,0.6310679611650486,0.10309205205085019
locked_shift_0.150,VolumeDomestic,103.0,0.1659552952872576,0.13331434245429752,1.2241424110153216,2.3191961321649983,-0.13554964841779815,1.2243137272901041,3.735536357677573,0.6310679611650486,0.10591942782280604
locked_shift_0.200,VolumeDomestic,103.0,0.1641901020842087,0.12989576248170948,1.240965448843157,2.417546987208624,-0.13143516404798605,1.2492098539494656,3.687271902412044,0.6310679611650486,0.10917238408328177
locked_shift_0.025,IndexVolumeRaw,103.0,0.17002264168716907,0.14318778776528274,1.1742393629873045,2.0963819680466624,-0.14565278421231198,1.1673147383117248,3.8488777509770946,0.6310679611650486,0.10109034838401557
locked_shift_0.050,IndexVolumeRaw,103.0,0.16931194792278959,0.14123108038708515,1.1840999153877134,2.135992949919596,-0.1423371458400312,1.18951343954216,3.828857096072324,0.6310679611650486,0.10191680904177791
locked_shift_0.075,IndexVolumeRaw,103.0,0.16854943554804525,0.139331675405352,1.1935120950683713,2.1762262761566804,-0.13907267257149558,1.2119522292303402,3.8074790486706025,0.6310679611650486,0.10364266671958025
locked_shift_0.100,IndexVolumeRaw,103.0,0.1677551687396177,0.137489527355389,1.2025690547118826,2.2174163802627227,-0.1358504032543063,1.2348521956580947,3.7853229247594715,0.6310679611650486,0.10579027741469743
locked_shift_0.150,IndexVolumeRaw,103.0,0.16610675373919115,0.13398861725129904,1.2196356106941777,2.3032318176727324,-0.12950871857891255,1.2825912846784797,3.739703462993709,0.6310679611650486,0.11051400210432237
locked_shift_0.200,IndexVolumeRaw,103.0,0.16438909337201113,0.13074832736597167,1.2350487547669489,2.3935689174770713,-0.1232821624641327,1.33343778277606,3.692685086321328,0.6310679611650486,0.1155694815762214
locked_shift_0.025,IndexVolumeComposite,103.0,0.1699252080175766,0.14320691692153784,1.1735154281600462,2.094524073211523,-0.1463529751295084,1.1610642548756458,3.8461275289024432,0.6310679611650486,0.10103589680748186
locked_shift_0.050,IndexVolumeComposite,103.0,0.1691228053545668,0.1412708373486988,1.1826514121903169,2.1323050996911346,-0.14374070899942726,1.176582518145508,3.8235443668582456,0.6310679611650486,0.10168118149408265
locked_shift_0.075,IndexVolumeComposite,103.0,0.16828424363535865,0.1393916300443705,1.1914154457322486,2.1709560573986337,-0.14118273218384436,1.1919605254290124,3.800068796146114,0.6310679611650486,0.1028495225402988
locked_shift_0.100,IndexVolumeComposite,103.0,0.1674187627324517,0.1375715987779077,1.199818704210469,2.210650511472636,-0.1386561193611313,1.2074386871913514,3.775973249680262,0.6310679611650486,0.10433903153908104
locked_shift_0.150,IndexVolumeComposite,103.0,0.16562265570242984,0.13412505150352272,1.21540089490427,2.293292258994201,-0.1336978372368135,1.238783357497917,3.7263987770042357,0.6310679611650486,0.10786799362333908
locked_shift_0.200,IndexVolumeComposite,103.0,0.16373851802577644,0.1309571787150955,1.228967649726613,2.3798764205807466,-0.12886756486876827,1.2705952672615397,3.675013406996396,0.6310679611650486,0.11211898919829873
locked_shift_0.025,CompositePlusIndexVolume,103.0,0.17032855087118604,0.1434533720549369,1.1741908129414687,2.093437338382036,-0.14672600622431953,1.16086135821609,3.857523824377272,0.6310679611650486,0.10159166410770831
locked_shift_0.050,CompositePlusIndexVolume,103.0,0.16991913681727366,0.14175928538462534,1.1839512870800022,2.1296026839949547,-0.14448528649166215,1.1760307291018124,3.845956216984825,0.6310679611650486,0.10304532890066553
locked_shift_0.075,CompositePlusIndexVolume,103.0,0.16946606041592727,0.14011578107754988,1.1933211923654168,2.1661396016539927,-0.14229732235076697,1.1909293696910794,3.8331907041767894,0.6310679611650486,0.10524175097976086
locked_shift_0.100,CompositePlusIndexVolume,103.0,0.16898300594655558,0.13852632008720717,1.2023328539879958,2.20323310116341,-0.14013917991258862,1.2058227117638207,3.819621799468037,0.6310679611650486,0.10785535362470225
locked_shift_0.150,CompositePlusIndexVolume,103.0,0.1679697862842504,0.13552204955158378,1.2193536805272682,2.2794012359945715,-0.13591313704053287,1.2358613003992205,3.7912984349998067,0.6310679611650486,0.11329759167521375
locked_shift_0.200,CompositePlusIndexVolume,103.0,0.1668931311900126,0.13276366831397293,1.2347624344183652,2.3577236855577284,-0.13181311647933014,1.2661344762012618,3.761405304157924,0.6310679611650486,0.11904491295665443
